Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
24,5750,6038,288,0,0.05,0,4996,754,432,432,288,0.09321790000103647
25,5750,6038,288,0,0.05,0,4996,754,432,432,288,0.09269480000511976
26,5750,6038,288,0,0.05,0,4996,754,432,432,288,0.09288979999837466
27,5750,6038,288,0,0.05,0,4996,754,432,432,288,0.09255960000155028
28,5750,6038,288,0,0.05,0,4996,754,432,432,288,0.09303889999864623
29,5750,6038,288,0,0.05,0,4996,754,432,432,288,0.09330359999876237
0,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24272889999701874
1,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.22553920000063954
2,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24272400000336347
3,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24154669999552425
4,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24269620000268333
5,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24149580000084825
6,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24259239999810234
7,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.2426536999992095
8,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.2430975999959628
9,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24356579999584937
10,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24180630000046222
11,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24321040000359062
12,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24220400000194786
13,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24309020000509918
14,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24162000000069384
15,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24415980000048876
16,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24299459999747341
17,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.241515800000343
18,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24593950000416953
19,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.2399890000015148
20,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24367979999806266
21,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24169160000019474
22,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24313840000104392
23,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.242108599995845
24,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.2422145000018645
25,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24436009999772068
26,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.2424059999975725
27,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24193290000403067
28,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24175560000003316
29,5750,6325,575,0,0.1,0,4855,895,288,288,575,0.24386769999546232
0,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3282672999994247
1,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.33282230000622803
2,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3296730000001844
3,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3294804000033764
4,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3287941000016872
5,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3298618999979226
6,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.32956600000034086
7,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3296335999984876
8,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3303102999998373
9,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3293377000009059
10,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3306927000012365
11,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3263234000041848
12,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3276127999997698
13,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3295619999989867
14,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.33139310000115074
15,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.339490600003046
16,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3283850000007078
17,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3269226999982493
18,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3292927000002237
19,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.33160740000312217
20,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3294266000011703
21,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3302973000027123
22,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3293941999945673
23,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.32739289999881294
24,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3263301000042702
25,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3283967000024859
26,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.32741489999898477
27,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.33063669999683043
28,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.3302834999994957
29,5750,6613,863,0,0.15,0,4880,870,144,144,863,0.32426850000047125
0,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3458172000027844
1,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34600549999595387
2,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3437785999994958
3,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3457771999965189
4,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34379559999797493
5,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3394447000027867
6,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34593499999755295
7,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3437372999978834
8,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3447546999959741
9,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34165529999881983
10,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3423391000033007
11,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34035949999815784
12,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34242330000415677
13,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.33956790000229375
14,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34489749999920605
15,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3471140999972704
16,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3445498000000953
17,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3400041999993846
18,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3425645000024815
19,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34283780000259867
20,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3450215999982902
21,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34410940000088885
22,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3426160000017262
23,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3446470999988378
24,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.33968759999697795
25,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34133960000326624
26,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3463229999979376
27,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3415330999996513
28,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.3423672999997507
29,5750,6900,1150,0,0.2,0,4877,873,0,0,1150,0.34256550000282004
0,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.09939189999568043
1,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.1012644000002183
2,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10241510000196286
3,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10074670000176411
4,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10174890000052983
5,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10099600000103237
6,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.1001094999955967
7,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.09991939999599708
8,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10085590000380762
9,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10044660000130534
10,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.12659140000323532
11,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.09972660000494216
12,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10055290000309469
13,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10093280000000959
14,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10024249999696622
15,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.09954130000551231
16,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10039699999470031
17,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10041769999952521
18,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10183799999504117
19,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10129649999726098
20,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.0993430000016815
21,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.09906079999927897
22,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10288919999584323
23,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10137179999583168
24,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10131040000123903
25,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10059249999903841
26,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10145330000523245
27,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10077630000159843
28,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10042070000054082
29,6000,6300,300,0,0.05,0,5223,777,450,450,300,0.10068659999524243
0,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.27413170000363607
1,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.29812569999921834
2,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2922089000057895
3,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2919280999994953
4,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.28441539999766974
5,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.27845130000059726
6,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2804305999961798
7,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2941885000036564
8,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2803526999996393
9,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.28432160000375006
10,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2976961999956984
11,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.31318820000160486
12,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2744502999994438
13,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2740554999982123
14,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.28181210000184365
15,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2779143000007025
16,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.27678559999912977
17,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2776250000024447
18,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.27821480000420706
19,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.274661899995408
20,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.355925700001535
21,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2969262000042363
22,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.3520490999944741
23,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2648594999991474
24,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2622969999938505
25,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.262824700002966
26,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2626266000006581
27,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.26437109999824315
28,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2645139999949606
29,6000,6600,600,0,0.1,0,5112,888,300,300,600,0.2613446000032127
0,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.37507259999983944
1,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3725147000004654
2,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.35870409999915864
3,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3523588000025484
4,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3619182000038563
5,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3595294000042486
6,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.35422269999980927
7,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3545363000012003
8,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3561067999980878
9,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3558597000010195
10,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.36352740000438644
11,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.37177340000198456
12,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3842242000027909
13,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3735596999977133
14,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3634304999941378
15,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3571019999944838
16,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.36115379999682773
17,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3559453999987454
18,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3623773999934201
19,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.36483290000614943
20,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.38346110000566114
21,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3739235000030021
22,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3645799000005354
23,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.35515049999958137
24,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3915982999969856
25,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3621664999955101
26,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.41150289999495726
27,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3938904000024195
28,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.4570209000012255
29,6000,6900,900,0,0.15,0,5145,855,150,150,900,0.3807276000006823
0,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.38024510000104783
1,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3782615999953123
2,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.37745210000139195
3,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3760240000046906
4,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.39900339999439893
5,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3736046999983955
6,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3709256000001915
7,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3737050999989151
8,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.375510599995323
9,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3795040000040899
10,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.37979230000200914
11,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3730926999996882
12,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3807015999991563
13,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.37365439999848604
14,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3755531000060728
15,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.37843070000235457
16,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3804842000026838
17,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.41334599999390775
18,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.38279899999906775
19,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3870905000003404
20,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.37824840000394033
21,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.38625519999914104
22,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.39251290000538575
23,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.4012717000005068
24,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.40170420000504237
25,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.3848999999972875
26,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.39559819999703905
27,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.39248919999954524
28,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.39337930000328925
29,6000,7200,1200,0,0.2,0,5101,899,0,0,1200,0.38172019999910844
0,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10815400000137743
1,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10853009999846108
2,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10851869999896735
3,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10876220000500325
4,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10961599999427563
5,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10889550000138115
6,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10837569999421248
7,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10766319999675034
8,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10818390000349609
9,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10854420000396203
10,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.1073407000003499
11,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.108987799998431
12,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10809879999578698
13,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.1085287999958382
14,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10812400000577327
15,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10792789999686647
16,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.11081950000516372
17,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10937040000135312
18,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10937949999788543
19,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10965980000037234
20,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.1103411000003689
21,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10871770000085235
22,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10809549999976298
23,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.1086381999994046
24,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.1095290000012028
25,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10742640000535175
26,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10769359999540029
27,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10897359999944456
28,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.11013090000051307
29,6250,6563,313,0,0.05,0,5406,844,469,469,313,0.10860630000388483
0,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28673809999600053
1,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2830640000029234
2,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28478419999737525
3,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2851939999964088
4,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28623160000279313
5,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2857720999963931
6,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28558540000085486
7,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28955909999785945
8,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28716849999909755
9,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2839414000045508
10,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28551759999390924
11,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2836615999985952
12,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2888020000027609
13,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2841069999994943
14,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2890317999990657
15,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28571910000027856
16,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.286335799995868
17,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2860886999987997
18,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2857819000055315
19,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28721569999470375
20,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28398240000387887
21,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.285169800001313
22,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28802810000343015
23,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.285257300005469
24,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28843720000440953
25,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28716060000442667
26,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.28470240000024205
27,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2883791000058409
28,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2839273999998113
29,6250,6875,625,0,0.1,0,5360,890,313,313,625,0.2868377999984659
0,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3874509999950533
1,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38458340000215685
2,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3849006999953417
3,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.39675179999903776
4,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3914516000004369
5,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38595750000240514
6,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38867490000120597
7,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38233279999985825
8,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3862085000000661
9,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38577300000179093
10,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3826063000014983
11,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3829420000038226
12,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3837705999976606
13,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38319590000173775
14,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.39602780000132043
15,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.39623060000303667
16,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.39442309999867575
17,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3838828999942052
18,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3859556000024895
19,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38973779999651015
20,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3865509999959613
21,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3836639000001014
22,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3821014000059222
23,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38233320000290405
24,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38961859999835724
25,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.39366810000501573
26,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3901384999990114
27,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38829500000429107
28,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.38493990000279155
29,6250,7188,938,0,0.15,0,5302,948,157,157,938,0.3894002000015462
0,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.41319120000116527
1,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4209021999995457
2,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.41234880000411067
3,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40974930000083987
4,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4106589000002714
5,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4401209999996354
6,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4333145999989938
7,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4393333999978495
8,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4146933000010904
9,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4018251999950735
10,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40310370000224793
11,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4034262999994098
12,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4054753000018536
13,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40955550000217045
14,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4029990999988513
15,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40564670000458136
16,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40001540000230307
17,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40504499999951804
18,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40805399999953806
19,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4021634000018821
20,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4027021000001696
21,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4088315999979386
22,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4106337999983225
23,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4046933000063291
24,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.41507690000435105
25,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.407607499997539
26,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4001927999997861
27,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.4131954000040423
28,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40378429999691434
29,6250,7500,1250,0,0.2,0,5341,909,0,0,1250,0.40952240000478923
0,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.1178488000005018
1,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11676009999791859
2,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11589660000026925
3,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11607560000265948
4,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11539529999572551
5,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11605669999698875
6,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11709619999601273
7,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11748120000265772
8,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11628949999430915
9,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11554259999684291
10,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11614080000435933
11,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11562299999786774
12,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11744290000206092
13,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11735449999832781
14,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11739160000433913
15,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11687550000351621
16,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11550759999954607
17,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11684969999623718
18,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11541519999445882
19,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11565220000193221
20,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.1169127999964985
21,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11585039999772562
22,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11669809999875724
23,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11608170000545215
24,6500,6825,325,0,0.05,0,5647,853,488,488,325,0.11567319999448955
