Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,nRulesSucessfullyExecuted,Time(s) 
6,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.546830799001327
7,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.768640599002538
8,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.117303999002615
9,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.028769500000635
10,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.815879098998266
11,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.559687801003747
12,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.772709999000654
13,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.15946099899884
14,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.949881200001983
15,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.01751720000175
16,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.137078100000508
17,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.42875610000192
18,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.86060170100245
19,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.605016100002103
20,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.38253649899707
21,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.04326079999737
22,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.07292819999566
23,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.94910729899857
24,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.629521900998952
25,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.708156799999415
26,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.75259760100016
27,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.95673579999857
28,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.578035800004727
29,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.53682739999931
0,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.3171563000069
1,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.196776700002374
2,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.393394300001091
3,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.15065340000001
4,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.068463399999018
5,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.043333499997971
6,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.099311199999647
7,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.1282932000031
8,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.144578799998271
9,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,6.962776899999881
10,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.080462799996894
11,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.049995800000033
12,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.027210899999773
13,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.033644800001639
14,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.093329399998765
15,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.180198300004122
16,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.234109500001068
17,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.058684199997515
18,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.123281500003941
19,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.175593800006027
20,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.077277299998968
21,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.121626799998921
22,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.082538500006194
23,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.1170252000010805
24,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.1367647999941255
25,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.326012499994249
26,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.133778800001892
27,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.191709800004901
28,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.013381899996602
29,3250,3251,325,0,0.1,0,2787,463,163,163,325,45,7.2171298999965074
0,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.421713999996427
1,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.783726699999534
2,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.90875909999886
3,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.899295700000948
4,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.479704498997307
5,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.336878800000704
6,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.457815301000664
7,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.424319899000693
8,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.641094601000077
9,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.66037789999973
10,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.751402499998221
11,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.658752199997252
12,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.326272799997241
13,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.27908450000541
14,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.50343590000557
15,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.531770900000993
16,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.361142500005371
17,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.556745599998976
18,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.49436859999696
19,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.388255999998364
20,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.454192199998943
21,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.51252260000183
22,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.400163599995722
23,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.456406999997853
24,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.53779609999765
25,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.434598499996355
26,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.593835100000433
27,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.571961299996474
28,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.33419930000673
29,3250,3250,488,0,0.15,0,2758,492,82,82,488,45,15.512813900000765
0,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.563512900000205
1,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.474424200998328
2,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.379342799998994
3,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.617964299999585
4,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.44032489899837
5,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.257368699996732
6,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.19500029899791
7,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,24.83843490000436
8,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.14150910099852
9,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.072440500000084
10,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.126918699999806
11,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,24.992165101000865
12,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.068104899997707
13,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.251227699998708
14,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,26.3486069999999
15,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.55375009999989
16,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.593744400001015
17,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.41066029999638
18,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.819817800002056
19,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.435822200000985
20,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.580574899999192
21,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.479167899997265
22,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.23023760000069
23,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.22830629999953
24,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,24.984249699999054
25,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.042206701000396
26,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.00659310100309
27,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.03201900100248
28,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,24.830567600001814
29,3250,3250,650,0,0.2,0,2765,485,0,0,650,45,25.158422799999244
0,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.811599900000147
1,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.59719070000574
2,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.490936100002727
3,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.553514699997322
4,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.630232700001216
5,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.700174999998126
6,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.734564400001545
7,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.550203200000396
8,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.466763600001286
9,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.409600200000568
10,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.329405899996345
11,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.381419699995604
12,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.55996310000046
13,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.632232600000862
14,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.35165259999485
15,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.494474300001457
16,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.521829900004377
17,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.366464200000337
18,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.519699799995578
19,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.481642300001113
20,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.567855899993447
21,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.531284900003811
22,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.536830299999565
23,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.468749899999239
24,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.512548999999126
25,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.46930969999812
26,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.555649499998253
27,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.51713970000128
28,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.440140099999553
29,3500,3500,350,0,0.1,0,2977,523,175,175,350,45,8.5202758000014
0,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,18.385231399995973
1,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.75541289999819
2,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,18.824306399998022
3,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.570163699994737
4,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.786250099998142
5,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.847576600004686
6,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.75894200000039
7,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.885804800003825
8,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.983831500001543
9,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.991665400004422
10,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.716663800005335
11,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.759099100003368
12,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.633069800001977
13,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.90029759999743
14,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.712727999998606
15,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.53114690000075
16,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.61506350000127
17,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.81731430000218
18,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.811393199997838
19,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.906137999998464
20,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.76599189999979
21,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.501119499997003
22,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.508582900001784
23,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.940181000005396
24,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.907495100000233
25,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.7276714000036
26,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.7180492999978
27,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,17.64614669999719
28,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,18.251134999998612
29,3500,3500,525,0,0.15,0,2973,527,88,88,525,45,19.32048770000256
0,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.880392999999458
1,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.663700199998857
2,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.403660999996646
3,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.769328200003656
4,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.601659199994174
5,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.07964280000306
6,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.3966311999975
7,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.412859799995204
8,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,30.95223740000074
9,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.43349640000088
10,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.45322650000162
11,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.953861599999072
12,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.800197800002934
13,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.919646499998635
14,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.580184200000076
15,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,34.01098099999945
16,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.911813400001847
17,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.83654039999965
18,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.494437900000776
19,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.239083300002676
20,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.608480599999893
21,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,34.01428030000534
22,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,35.57664640000439
23,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.276901699995506
24,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.052532699999574
25,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.641184899999644
26,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.65290599999571
27,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,31.952881199998956
28,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.29853549999825
29,3500,3502,700,0,0.2,0,2962,538,0,0,700,45,32.49954300000536
0,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,10.040183400000387
1,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,10.046117799996864
2,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.7931213999982
3,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.875509500001499
4,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.64614040000015
5,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.626441100001102
6,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.452673500003584
7,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.600905900006182
8,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.649230800001533
9,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.300060799992934
10,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.638648200001626
11,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.718317799997749
12,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.557637699996121
13,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.472015600003942
14,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.507050200001686
15,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.414255700001377
16,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.513901700003771
17,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.668936100002611
18,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.468524900003104
19,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.672811700002057
20,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.62534350000351
21,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.623733000000357
22,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.645328799997515
23,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.448310700005095
24,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.506972600000154
25,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.56754479999654
26,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.461869099999603
27,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.607114700003876
28,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.69982059999893
29,3750,3751,375,0,0.1,0,3197,553,188,188,375,45,9.607369199999084
0,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.69174159999966
1,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.13196279999829
2,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.528445099997043
3,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.30126890000247
4,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.38767999999982
5,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.226423400003114
6,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.001421500004653
7,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.265399699994305
8,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.32992280000326
9,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.981834600002912
10,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.884639299998526
11,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.549191099999007
12,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.69587060000049
13,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.798758500000986
14,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.74739270000282
15,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.693965300000855
16,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.22264350000478
17,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.53744590000133
18,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.41992069999833
19,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.23839730000327
20,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.36307609999494
21,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.537892100001045
22,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.088259799995285
23,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.32508439999947
24,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.127383999999438
25,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.393298000002687
26,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.509315499999502
27,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.488789499999257
28,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,21.979069100001652
29,3750,3750,563,0,0.15,0,3185,565,94,94,563,45,23.14725660000113
0,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.33203189999767
1,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.81101910000143
2,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.404277600006026
3,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.45078690000082
4,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.098770200005674
5,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.56841920000443
6,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,39.29566070000146
7,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.35482090000005
8,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.16645289999724
9,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,40.120886299999256
10,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.69835649999732
11,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.29429940000409
12,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,39.26274420000118
13,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,39.08005359999515
14,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,39.73126680000132
15,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.01240200000029
16,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.581818999999086
17,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.66962269999931
18,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.662473699994734
19,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.683459899999434
20,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.26283030000195
21,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.25794600000518
22,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.83894080000027
23,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.57504639999388
24,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,39.47240590000001
25,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.25060839999787
26,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.757203199995274
27,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,39.095780299998296
28,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,38.81476509999629
29,3750,3750,750,0,0.2,0,3192,558,0,0,750,45,37.88705210000626
0,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.218881300002977
1,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.158461999999417
2,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.056586600003357
3,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.199539900000673
4,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.294132900002296
5,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.053601799998432
6,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.09381339999527
7,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.20761720000155
8,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.212396299997636
9,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.03400440000405
10,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.058678399997007
11,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.153643599995121
12,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.136814499994216
13,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.082938999999897
14,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.318574199998693
15,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.093951399998332
16,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.922770400000445
17,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.268246100000397
18,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.316727400000673
19,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.432085500004177
20,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.31040860000212
21,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.26611050000065
22,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.459393400000408
23,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.250831299999845
24,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.19154040000285
25,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.308521200000541
26,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.400247400000808
27,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.325915500005067
28,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.23723020000034
29,4000,4001,400,0,0.1,0,3394,606,200,200,400,45,11.369999100003042
0,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.316263399996387
1,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,25.012895299994852
2,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.374043600000732
3,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.86320059999707
4,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.230798099997628
5,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.902282999995805
6,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.95053860000189
7,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.960141000003205
8,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.875629399997706
9,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.370752200004063
10,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.534824000002118
11,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.68464419999509
12,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.65349370000331
13,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.446765000000596
14,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.474432699993486
15,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.540884599999117
16,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.34576289999677
17,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.4486837000004
18,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.19656030000624
19,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.8532600000035
20,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.0350729999991
21,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.006325800000923
22,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.97132699999929
23,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.848971799998253
24,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.898747700004606
25,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.05796900000132
26,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,23.801675100003195
27,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.518549899999925
28,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.47737519999646
29,4000,4003,600,0,0.15,0,3427,573,100,100,600,45,24.588490800000727
0,4000,4001,800,0,0.2,0,3404,596,0,0,800,45,41.33286859999498
