Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
13,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2522866000072099
14,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25378029997227713
15,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25573479995364323
16,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2521909999777563
17,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.24954760004766285
18,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.24952080001821741
19,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2538640000275336
20,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25552690000040457
21,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2516913000144996
22,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2520780999911949
23,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2514526000013575
24,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2517640999867581
25,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2499451999901794
26,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.24992470000870526
27,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25242839998099953
28,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25371209997683764
29,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25376250001136214
0,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7187440000125207
1,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7194709999603219
2,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7214538000407629
3,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7251455999794416
4,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7218425999744795
5,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7129497000132687
6,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7133744999882765
7,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7179990000440739
8,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7102369000203907
9,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7265891000279225
10,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7656104000052437
11,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7261182000511326
12,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.730536499992013
13,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7261981000192463
14,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7244654999813065
15,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7219281999859959
16,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.724452199996449
17,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7343326999689452
18,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7356749000027776
19,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7245998000144027
20,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7268426999798976
21,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7308335999841802
22,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7303502999711782
23,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7264855999965221
24,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7265638000098988
25,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7245925000170246
26,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7239575000130571
27,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.6754209999926388
28,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.724339600012172
29,3250,11462,325,0,0.1,598,2411,839,163,163,325,0.7333686999627389
0,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.3089322000159882
1,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2968860999681056
2,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2978034999687225
3,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.3007757000159472
4,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2977943999576382
5,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.297857599973213
6,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.302824700018391
7,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2961551999906078
8,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2931807999848388
9,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2932876000413671
10,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.3037790000089444
11,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.3039308000006713
12,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2929114999715239
13,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2952545000007376
14,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.3059272000100464
15,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2952917000511661
16,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2994581999955699
17,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2975218999781646
18,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2893799999728799
19,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.298919900029432
20,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.304158799990546
21,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.312681000039447
22,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2979313000105321
23,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.3071526000276208
24,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.305044499982614
25,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2967974999919534
26,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.30083859997103
27,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2941032000235282
28,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.311479199968744
29,3250,15357,488,0,0.15,891,2688,562,82,82,488,1.2152329999953508
0,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1508453999995254
1,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1668418999761343
2,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1146532999700867
3,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1022487999871373
4,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1049162999843247
5,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.09560749999946
6,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.058721699984744
7,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1192553999717347
8,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.155269299983047
9,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.132671399973333
10,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1448006000136957
11,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.147303899982944
12,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1397062999894843
13,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1405427000136115
14,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1065540999989025
15,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.0823836000054143
16,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.11735299997963
17,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1851671999902464
18,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.10705470002722
19,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1320460999850184
20,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.1264516999945045
21,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.134970700019039
22,3250,19690,650,0,0.2,1198,2930,320,0,0,650,1.9557485000113957
23,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.112946900015231
24,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.0849065000074916
25,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.077804699947592
26,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.152152800001204
27,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.0887218000134453
28,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.054501699982211
29,3250,19690,650,0,0.2,1198,2930,320,0,0,650,2.0656930000404827
0,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.28303469996899366
1,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27936300000874326
2,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2769837999949232
3,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2785236000199802
4,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.28277520003030077
5,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27676809998229146
6,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2763933999813162
7,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27974300005007535
8,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2830852000042796
9,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.28210210002725944
10,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2776146000251174
11,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2797507999930531
12,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2824565999908373
13,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2805942000122741
14,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27979839994804934
15,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2772308000130579
16,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2815110000083223
17,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2827582000172697
18,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2808741999906488
19,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2791597000323236
20,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2810366000048816
21,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2798133000032976
22,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2797452000086196
23,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27968849998433143
24,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2805534999934025
25,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2816037000156939
26,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.2806758999940939
27,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27886119997128844
28,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.28298240003641695
29,3500,7749,175,0,0.05,317,2387,1113,263,263,175,0.27895900001749396
0,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7991723000304773
1,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7889460999867879
2,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7872854999732226
3,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7886320999823511
4,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7831666000420228
5,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7782334000221454
6,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7905380000011064
7,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7814397999900393
8,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.78858210000908
9,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7847757000126876
10,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7836397999781184
11,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7894957999815233
12,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7850094999885187
13,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7780337000149302
14,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7778531000367366
15,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.789707800024189
16,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7800552999833599
17,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7842106999596581
18,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7889691000455059
19,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7794681999948807
20,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7890784000046551
21,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7885951999924146
22,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7865581999649294
23,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7874118000036106
24,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7884156000218354
25,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7951726000173949
26,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7840595000307076
27,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7860363000072539
28,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7759145000018179
29,3500,12168,350,0,0.1,644,2647,853,175,175,350,0.7785331000341102
0,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3613329999498092
1,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3672488000011072
2,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3538227999815717
3,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3716285999980755
4,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.367352099972777
5,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3669552999781445
6,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3599051000201143
7,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3635968000162393
8,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3645152000244707
9,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3686861000023782
10,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.365317000017967
11,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3669329999829642
12,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3744861999875866
13,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.368987699970603
14,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3571819000062533
15,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.370934899954591
16,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.367611100024078
17,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3656393999699503
18,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3738226999994367
19,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3645236999727786
20,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3712727000238374
21,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3610855999868363
22,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3504392000031658
23,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.2863948000012897
24,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3575161999906413
25,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3536681999685243
26,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.373488399956841
27,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3639759999932721
28,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3513806000119075
29,3500,15929,525,0,0.15,943,2879,621,88,88,525,1.3520592999993823
0,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.246005699969828
1,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2420562999905087
2,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.242101799987722
3,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2627323000342585
4,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.134740800014697
5,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.267680300050415
6,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.254476199974306
7,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2405311000184156
8,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.253010099986568
9,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2801170999882743
10,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2554831000161357
11,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.253843200043775
12,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2636894999886863
13,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.253423999994993
14,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.240665999997873
15,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2606971000204794
16,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.25525829999242
17,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2442350999917835
18,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.24547550000716
19,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.255469899973832
20,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.249446399975568
21,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.1781123999971896
22,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.250369099958334
23,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.255055000016
24,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.257154199993238
25,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2412377999862656
26,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2574967999826185
27,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.2611022000201046
28,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.244354599970393
29,3500,20849,700,0,0.2,1282,3143,357,0,0,700,2.256613900011871
0,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3269970000255853
1,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3275864999741316
2,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32304829999338835
3,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3252740000025369
4,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32435319997603074
5,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32644340000115335
6,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3292866999981925
7,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32840090000536293
8,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32508290000259876
9,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32337549998192117
10,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3243644000031054
11,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3284105000202544
12,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32579460000852123
13,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3295102000120096
14,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3224828000529669
15,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3281940000015311
16,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32622109999647364
17,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3266532000270672
18,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3274751999997534
19,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3268430999596603
20,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.326867499970831
21,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.326597600011155
22,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3237957999808714
23,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.3240667000063695
24,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32885849999729544
25,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32657299999846146
26,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32777019997593015
27,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32565819995943457
28,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32310450001386926
29,3750,8358,188,0,0.05,339,2505,1245,282,282,188,0.32842500001424924
0,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9383243000484072
1,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9376966000418179
2,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9328607000061311
3,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9248465999844484
4,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9394676000229083
5,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9306951999897137
6,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9321715999976732
7,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.925238800002262
8,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9325958000263199
9,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.928064199979417
10,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9368995000259019
11,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9329179999767803
12,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9360772999934852
13,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.926392900000792
14,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9348046000231989
15,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9304986000061035
16,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9263238999992609
17,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9382470000418834
18,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9289553000126034
19,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9276333000161685
20,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9355522000114433
21,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9245161000289954
22,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9315893000457436
23,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9302158000064082
24,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.932486500008963
25,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9265085000079125
26,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9303661999874748
27,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9263164000003599
28,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9278940000222065
29,3750,13280,375,0,0.1,690,2799,951,188,188,375,0.9317230000160635
0,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6740161000052467
1,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6744382999604568
2,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6636330999899656
3,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6900283999857493
4,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6752585000358522
5,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6656316999578848
6,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6739203000324778
7,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.683266400010325
8,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6645103999762796
9,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.66970999998739
10,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6818919000215828
11,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6816416999790817
12,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6910369000397623
13,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6886555000091903
14,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.780445000040345
15,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6746336000505835
16,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6858199999551289
17,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6697701000375673
18,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.664115599996876
19,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6735992000321858
20,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6854311000206508
21,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6793467999668792
22,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6739761999924667
23,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.684879300009925
24,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.5868385000503622
25,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6785079999826849
26,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6947561000124551
27,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.67292769998312
28,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.676831599965226
29,3750,17704,563,0,0.15,1029,3079,671,94,94,563,1.6799880999606103
0,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5287498999969102
1,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.525042900000699
2,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5290735000162385
3,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.523104500025511
4,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5089730999898165
5,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5181498000165448
6,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.531597100023646
7,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.515457700006664
8,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5133725999621674
9,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5203388999798335
10,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.51798260002397
11,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.519581399974413
12,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5090855000307783
13,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5243931000004523
14,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5286855999729596
15,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.526849400019273
16,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.505318099982105
17,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5146702000056393
18,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5191080000367947
19,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.522988799959421
20,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.431909499980975
21,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5036785999545828
22,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5281073999940418
23,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5229605000349693
24,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.518833399983123
25,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5178780000424013
26,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5227728000027128
27,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.5212796999840066
28,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.514596899971366
29,3750,22037,750,0,0.2,1366,3404,346,0,0,750,2.49388020002516
0,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3911771000130102
1,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3898407000233419
2,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3869176000007428
3,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3887010000180453
4,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38632619997952133
5,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3839408999774605
6,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3837006000103429
7,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3882195000187494
8,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38628520001657307
9,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3837821999914013
10,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3893392000463791
11,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3898746999911964
12,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3870007999939844
13,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3852612000191584
