Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
0,250,250,13,0,0,149,101,0,0,13,4.7229998745024204E-4
1,250,250,13,0,0,149,101,0,0,13,4.3729995377361774E-4
2,250,250,13,0,0,149,101,0,0,13,4.4380000326782465E-4
3,250,250,13,0,0,149,101,0,0,13,4.3539999751374125E-4
4,250,250,13,0,0,149,101,0,0,13,4.293000092729926E-4
5,250,250,13,0,0,149,101,0,0,13,4.922999651171267E-4
6,250,250,13,0,0,149,101,0,0,13,4.4760003220289946E-4
7,250,250,13,0,0,149,101,0,0,13,4.352999967522919E-4
8,250,250,13,0,0,149,101,0,0,13,4.971000016666949E-4
9,250,250,13,0,0,149,101,0,0,13,4.364000051282346E-4
10,250,250,13,0,0,149,101,0,0,13,4.328000359237194E-4
11,250,250,13,0,0,149,101,0,0,13,7.042999495752156E-4
12,250,250,13,0,0,149,101,0,0,13,4.599000094458461E-4
13,250,250,13,0,0,149,101,0,0,13,4.414999857544899E-4
14,250,250,13,0,0,149,101,0,0,13,5.224000196903944E-4
15,250,250,13,0,0,149,101,0,0,13,4.813999985344708E-4
16,250,250,13,0,0,149,101,0,0,13,7.346999482251704E-4
17,250,250,13,0,0,149,101,0,0,13,4.8010004684329033E-4
18,250,250,13,0,0,149,101,0,0,13,4.4239999260753393E-4
19,250,250,13,0,0,149,101,0,0,13,4.456000169739127E-4
20,250,250,13,0,0,149,101,0,0,13,4.30600019171834E-4
21,250,250,13,0,0,149,101,0,0,13,4.3219997314736247E-4
22,250,250,13,0,0,149,101,0,0,13,4.92699968162924E-4
23,250,250,13,0,0,149,101,0,0,13,4.5629998203366995E-4
24,250,250,13,0,0,149,101,0,0,13,4.4570001773536205E-4
25,250,250,13,0,0,149,101,0,0,13,4.487999831326306E-4
26,250,250,13,0,0,149,101,0,0,13,4.4169998727738857E-4
27,250,250,13,0,0,149,101,0,0,13,4.3780001578852534E-4
28,250,250,13,0,0,149,101,0,0,13,5.362000083550811E-4
29,250,250,13,0,0,149,101,0,0,13,4.5309995766729116E-4
0,250,250,25,0,0,176,74,0,0,25,5.901000113226473E-4
1,250,250,25,0,0,176,74,0,0,25,5.987000185996294E-4
2,250,250,25,0,0,176,74,0,0,25,5.780999781563878E-4
3,250,250,25,0,0,176,74,0,0,25,6.36399956420064E-4
4,250,250,25,0,0,176,74,0,0,25,5.821000086143613E-4
5,250,250,25,0,0,176,74,0,0,25,5.499999970197678E-4
6,250,250,25,0,0,176,74,0,0,25,5.453999619930983E-4
7,250,250,25,0,0,176,74,0,0,25,5.348999984562397E-4
8,250,250,25,0,0,176,74,0,0,25,5.350999999791384E-4
9,250,250,25,0,0,176,74,0,0,25,5.517000099644065E-4
10,250,250,25,0,0,176,74,0,0,25,5.413999897427857E-4
11,250,250,25,0,0,176,74,0,0,25,6.182999932207167E-4
12,250,250,25,0,0,176,74,0,0,25,5.83500019274652E-4
13,250,250,25,0,0,176,74,0,0,25,5.857999785803258E-4
14,250,250,25,0,0,176,74,0,0,25,5.712000420317054E-4
15,250,250,25,0,0,176,74,0,0,25,5.48899988643825E-4
16,250,250,25,0,0,176,74,0,0,25,5.550000350922346E-4
17,250,250,25,0,0,176,74,0,0,25,5.357999471016228E-4
18,250,250,25,0,0,176,74,0,0,25,5.34399994648993E-4
19,250,250,25,0,0,176,74,0,0,25,5.90000010561198E-4
20,250,250,25,0,0,176,74,0,0,25,5.452999612316489E-4
21,250,250,25,0,0,176,74,0,0,25,5.406000418588519E-4
22,250,250,25,0,0,176,74,0,0,25,5.375000182539225E-4
23,250,250,25,0,0,176,74,0,0,25,5.319999763742089E-4
24,250,250,25,0,0,176,74,0,0,25,5.34999999217689E-4
25,250,250,25,0,0,176,74,0,0,25,6.024999893270433E-4
26,250,250,25,0,0,176,74,0,0,25,5.490999901667237E-4
27,250,250,25,0,0,176,74,0,0,25,5.595000111497939E-4
28,250,250,25,0,0,176,74,0,0,25,5.344999954104424E-4
29,250,250,25,0,0,176,74,0,0,25,5.314999725669622E-4
0,250,250,38,0,0,198,52,0,0,38,8.443999686278403E-4
1,250,250,38,0,0,198,52,0,0,38,7.775999838486314E-4
2,250,250,38,0,0,198,52,0,0,38,7.286999607458711E-4
3,250,250,38,0,0,198,52,0,0,38,7.557999924756587E-4
4,250,250,38,0,0,198,52,0,0,38,6.813000072725117E-4
5,250,250,38,0,0,198,52,0,0,38,6.982000195421278E-4
6,250,250,38,0,0,198,52,0,0,38,6.758999661542475E-4
7,250,250,38,0,0,198,52,0,0,38,6.822000141255558E-4
8,250,250,38,0,0,198,52,0,0,38,7.074999739415944E-4
9,250,250,38,0,0,198,52,0,0,38,6.870999932289124E-4
10,250,250,38,0,0,198,52,0,0,38,6.935000419616699E-4
11,250,250,38,0,0,198,52,0,0,38,0.0010403000051155686
12,250,250,38,0,0,198,52,0,0,38,8.650000090710819E-4
13,250,250,38,0,0,198,52,0,0,38,7.468000403605402E-4
14,250,250,38,0,0,198,52,0,0,38,7.029999978840351E-4
15,250,250,38,0,0,198,52,0,0,38,6.777999806217849E-4
16,250,250,38,0,0,198,52,0,0,38,6.74300012178719E-4
17,250,250,38,0,0,198,52,0,0,38,7.686999742873013E-4
18,250,250,38,0,0,198,52,0,0,38,6.822000141255558E-4
19,250,250,38,0,0,198,52,0,0,38,6.93799986038357E-4
20,250,250,38,0,0,198,52,0,0,38,6.767999730072916E-4
21,250,250,38,0,0,198,52,0,0,38,6.717999931424856E-4
22,250,250,38,0,0,198,52,0,0,38,7.140000234358013E-4
23,250,250,38,0,0,198,52,0,0,38,6.920999730937183E-4
24,250,250,38,0,0,198,52,0,0,38,6.827000179328024E-4
25,250,250,38,0,0,198,52,0,0,38,6.746000144630671E-4
26,250,250,38,0,0,198,52,0,0,38,7.844999781809747E-4
27,250,250,38,0,0,198,52,0,0,38,7.313999813050032E-4
28,250,250,38,0,0,198,52,0,0,38,6.911000236868858E-4
29,250,250,38,0,0,198,52,0,0,38,6.799999973736703E-4
0,250,250,50,0,0,219,31,0,0,50,8.39299988001585E-4
1,250,250,50,0,0,219,31,0,0,50,0.0011609000503085554
2,250,250,50,0,0,219,31,0,0,50,8.53799981996417E-4
3,250,250,50,0,0,219,31,0,0,50,8.913999772630632E-4
4,250,250,50,0,0,219,31,0,0,50,9.692999883554876E-4
5,250,250,50,0,0,219,31,0,0,50,0.0010294999810867012
6,250,250,50,0,0,219,31,0,0,50,8.709999965503812E-4
7,250,250,50,0,0,219,31,0,0,50,0.0010615999926812947
8,250,250,50,0,0,219,31,0,0,50,8.847999852150679E-4
9,250,250,50,0,0,219,31,0,0,50,0.0010485999519005418
10,250,250,50,0,0,219,31,0,0,50,8.624999900348485E-4
11,250,250,50,0,0,219,31,0,0,50,8.405999979004264E-4
12,250,250,50,0,0,219,31,0,0,50,8.216000278480351E-4
13,250,250,50,0,0,219,31,0,0,50,9.441000293008983E-4
14,250,250,50,0,0,219,31,0,0,50,8.425000123679638E-4
15,250,250,50,0,0,219,31,0,0,50,8.40199994854629E-4
16,250,250,50,0,0,219,31,0,0,50,8.254999993368983E-4
17,250,250,50,0,0,219,31,0,0,50,8.59399966429919E-4
18,250,250,50,0,0,219,31,0,0,50,9.046999621205032E-4
19,250,250,50,0,0,219,31,0,0,50,8.510000188834965E-4
20,250,250,50,0,0,219,31,0,0,50,8.500000112690032E-4
21,250,250,50,0,0,219,31,0,0,50,8.26000003144145E-4
22,250,250,50,0,0,219,31,0,0,50,9.470999939367175E-4
23,250,250,50,0,0,219,31,0,0,50,8.919999818317592E-4
24,250,250,50,0,0,219,31,0,0,50,8.636999991722405E-4
25,250,250,50,0,0,219,31,0,0,50,8.289999677799642E-4
26,250,250,50,0,0,219,31,0,0,50,8.648000075481832E-4
27,250,250,50,0,0,219,31,0,0,50,8.536999812349677E-4
28,250,250,50,0,0,219,31,0,0,50,8.634999976493418E-4
29,250,250,50,0,0,219,31,0,0,50,8.357999613508582E-4
0,500,500,25,0,0,308,192,0,0,25,9.672000305727124E-4
1,500,500,25,0,0,308,192,0,0,25,9.3629996990785E-4
2,500,500,25,0,0,308,192,0,0,25,0.0010516000329516828
3,500,500,25,0,0,308,192,0,0,25,9.416000102646649E-4
4,500,500,25,0,0,308,192,0,0,25,9.368000319227576E-4
5,500,500,25,0,0,308,192,0,0,25,9.619000484235585E-4
6,500,500,25,0,0,308,192,0,0,25,9.351000189781189E-4
7,500,500,25,0,0,308,192,0,0,25,9.360000258311629E-4
8,500,500,25,0,0,308,192,0,0,25,9.45500039961189E-4
9,500,500,25,0,0,308,192,0,0,25,9.640999487601221E-4
10,500,500,25,0,0,308,192,0,0,25,9.528999798931181E-4
11,500,500,25,0,0,308,192,0,0,25,9.454999817535281E-4
12,500,500,25,0,0,308,192,0,0,25,9.421000140719116E-4
13,500,500,25,0,0,308,192,0,0,25,9.414000087417662E-4
14,500,500,25,0,0,308,192,0,0,25,9.558000019751489E-4
15,500,500,25,0,0,308,192,0,0,25,9.389999904669821E-4
16,500,500,25,0,0,308,192,0,0,25,9.551999974064529E-4
17,500,500,25,0,0,308,192,0,0,25,9.521999745629728E-4
18,500,500,25,0,0,308,192,0,0,25,9.391999919898808E-4
19,500,500,25,0,0,308,192,0,0,25,9.496000129729509E-4
20,500,500,25,0,0,308,192,0,0,25,9.463999886065722E-4
21,500,500,25,0,0,308,192,0,0,25,9.43400023970753E-4
22,500,500,25,0,0,308,192,0,0,25,9.473999962210655E-4
23,500,500,25,0,0,308,192,0,0,25,0.0010065999813377857
24,500,500,25,0,0,308,192,0,0,25,9.392000501975417E-4
25,500,500,25,0,0,308,192,0,0,25,9.503000183030963E-4
26,500,500,25,0,0,308,192,0,0,25,9.751999750733376E-4
27,500,500,25,0,0,308,192,0,0,25,9.320999961346388E-4
28,500,500,25,0,0,308,192,0,0,25,9.461999870836735E-4
29,500,500,25,0,0,308,192,0,0,25,0.0010908999829553068
0,500,500,50,0,0,337,163,0,0,50,0.0013095000176690519
1,500,500,50,0,0,337,163,0,0,50,0.0013349999790079892
2,500,500,50,0,0,337,163,0,0,50,0.001364799973089248
3,500,500,50,0,0,337,163,0,0,50,0.0013069999986328185
4,500,500,50,0,0,337,163,0,0,50,0.0013286000466905534
5,500,500,50,0,0,337,163,0,0,50,0.0012931000092066824
6,500,500,50,0,0,337,163,0,0,50,0.00131130003137514
7,500,500,50,0,0,337,163,0,0,50,0.0013105999678373337
8,500,500,50,0,0,337,163,0,0,50,0.0014111000346019864
9,500,500,50,0,0,337,163,0,0,50,0.0013468999532051384
10,500,500,50,0,0,337,163,0,0,50,0.0012928000069223344
11,500,500,50,0,0,337,163,0,0,50,0.0013251000200398266
12,500,500,50,0,0,337,163,0,0,50,0.0013244000147096813
13,500,500,50,0,0,337,163,0,0,50,0.001305399986449629
14,500,500,50,0,0,337,163,0,0,50,0.001353900006506592
15,500,500,50,0,0,337,163,0,0,50,0.0012983999913558364
16,500,500,50,0,0,337,163,0,0,50,0.0013131999876350164
17,500,500,50,0,0,337,163,0,0,50,0.0013074000016786158
18,500,500,50,0,0,337,163,0,0,50,0.0013159000081941485
19,500,500,50,0,0,337,163,0,0,50,0.0013893000432290137
20,500,500,50,0,0,337,163,0,0,50,0.001299499999731779
21,500,500,50,0,0,337,163,0,0,50,0.0013288999907672405
22,500,500,50,0,0,337,163,0,0,50,0.0013267999747768044
23,500,500,50,0,0,337,163,0,0,50,0.00132020004093647
24,500,500,50,0,0,337,163,0,0,50,0.0013318000128492713
25,500,500,50,0,0,337,163,0,0,50,0.0013083000085316598
26,500,500,50,0,0,337,163,0,0,50,0.0013277999823912978
27,500,500,50,0,0,337,163,0,0,50,0.001317199959885329
28,500,500,50,0,0,337,163,0,0,50,0.0013057999894954264
29,500,500,50,0,0,337,163,0,0,50,0.0013327000197023153
0,500,500,75,0,0,381,119,0,0,75,0.0018006999744102359
1,500,500,75,0,0,381,119,0,0,75,0.0018265999970026314
2,500,500,75,0,0,381,119,0,0,75,0.0018097999854944646
3,500,500,75,0,0,381,119,0,0,75,0.0019055000157095492
4,500,500,75,0,0,381,119,0,0,75,0.0017870999872684479
5,500,500,75,0,0,381,119,0,0,75,0.0017934999777935445
6,500,500,75,0,0,381,119,0,0,75,0.001802199985831976
7,500,500,75,0,0,381,119,0,0,75,0.0017996999667957425
8,500,500,75,0,0,381,119,0,0,75,0.0019305999740026891
9,500,500,75,0,0,381,119,0,0,75,0.001832099980674684
10,500,500,75,0,0,381,119,0,0,75,0.0018204999505542219
11,500,500,75,0,0,381,119,0,0,75,0.0017985999584197998
12,500,500,75,0,0,381,119,0,0,75,0.0018133000121451914
13,500,500,75,0,0,381,119,0,0,75,0.0019097999902442098
14,500,500,75,0,0,381,119,0,0,75,0.0018280999502167106
15,500,500,75,0,0,381,119,0,0,75,0.001775300013832748
16,500,500,75,0,0,381,119,0,0,75,0.001837699965108186
17,500,500,75,0,0,381,119,0,0,75,0.001776499964762479
18,500,500,75,0,0,381,119,0,0,75,0.0017990999622270465
19,500,500,75,0,0,381,119,0,0,75,0.0017973000067286193
20,500,500,75,0,0,381,119,0,0,75,0.001851900015026331
21,500,500,75,0,0,381,119,0,0,75,0.0017849999712780118
22,500,500,75,0,0,381,119,0,0,75,0.001790400012396276
23,500,500,75,0,0,381,119,0,0,75,0.0017905000131577253
24,500,500,75,0,0,381,119,0,0,75,0.0017922999686561525
25,500,500,75,0,0,381,119,0,0,75,0.0018183999927714467
26,500,500,75,0,0,381,119,0,0,75,0.0017829000134952366
27,500,500,75,0,0,381,119,0,0,75,0.001847200037445873
28,500,500,75,0,0,381,119,0,0,75,0.0017807999975048006
29,500,500,75,0,0,381,119,0,0,75,0.0018097999854944646
0,500,500,100,0,0,420,80,0,0,100,0.002385100000537932
1,500,500,100,0,0,420,80,0,0,100,0.002425900020170957
2,500,500,100,0,0,420,80,0,0,100,0.002378900011535734
3,500,500,100,0,0,420,80,0,0,100,0.002375299984123558
4,500,500,100,0,0,420,80,0,0,100,0.0024266999680548906
5,500,500,100,0,0,420,80,0,0,100,0.0023873000172898173
6,500,500,100,0,0,420,80,0,0,100,0.002374499978031963
7,500,500,100,0,0,420,80,0,0,100,0.002369199995882809
8,500,500,100,0,0,420,80,0,0,100,0.0025237000081688166
9,500,500,100,0,0,420,80,0,0,100,0.0024524000473320484
10,500,500,100,0,0,420,80,0,0,100,0.0024491000222042203
11,500,500,100,0,0,420,80,0,0,100,0.0023588999756611884
12,500,500,100,0,0,420,80,0,0,100,0.0024481999571435153
13,500,500,100,0,0,420,80,0,0,100,0.0023846999974921346
14,500,500,100,0,0,420,80,0,0,100,0.0023614000529050827
15,500,500,100,0,0,420,80,0,0,100,0.002390099980402738
16,500,500,100,0,0,420,80,0,0,100,0.0023398000048473477
17,500,500,100,0,0,420,80,0,0,100,0.0023956000222824514
18,500,500,100,0,0,420,80,0,0,100,0.0023465999984182417
19,500,500,100,0,0,420,80,0,0,100,0.0023965000291354954
20,500,500,100,0,0,420,80,0,0,100,0.002363500010687858
21,500,500,100,0,0,420,80,0,0,100,0.0024073999957181513
22,500,500,100,0,0,420,80,0,0,100,0.0023683999897912145
23,500,500,100,0,0,420,80,0,0,100,0.00238690001424402
24,500,500,100,0,0,420,80,0,0,100,0.0023744000354781747
25,500,500,100,0,0,420,80,0,0,100,0.00237649999326095
26,500,500,100,0,0,420,80,0,0,100,0.0023936000070534647
27,500,500,100,0,0,420,80,0,0,100,0.0023607999901287258
28,500,500,100,0,0,420,80,0,0,100,0.0024099000147543848
29,500,500,100,0,0,420,80,0,0,100,0.0025033000274561346
0,750,750,38,0,0,447,303,0,0,38,0.0015890999929979444
1,750,750,38,0,0,447,303,0,0,38,0.001589299994520843
2,750,750,38,0,0,447,303,0,0,38,0.0015665999962948263
3,750,750,38,0,0,447,303,0,0,38,0.00153339997632429
4,750,750,38,0,0,447,303,0,0,38,0.0015453000087291002
5,750,750,38,0,0,447,303,0,0,38,0.0015466000186279416
6,750,750,38,0,0,447,303,0,0,38,0.0015401000273413956
7,750,750,38,0,0,447,303,0,0,38,0.0015483999741263688
8,750,750,38,0,0,447,303,0,0,38,0.0015312000177800655
9,750,750,38,0,0,447,303,0,0,38,0.0015652000438421965
10,750,750,38,0,0,447,303,0,0,38,0.0015346999862231314
11,750,750,38,0,0,447,303,0,0,38,0.0015432999935001135
12,750,750,38,0,0,447,303,0,0,38,0.0015273999888449907
13,750,750,38,0,0,447,303,0,0,38,0.001581899996381253
14,750,750,38,0,0,447,303,0,0,38,0.0015711999731138349
15,750,750,38,0,0,447,303,0,0,38,0.001567999948747456
16,750,750,38,0,0,447,303,0,0,38,0.0015282999956980348
17,750,750,38,0,0,447,303,0,0,38,0.0015661000506952405
18,750,750,38,0,0,447,303,0,0,38,0.001527199987322092
19,750,750,38,0,0,447,303,0,0,38,0.0015721999807283282
20,750,750,38,0,0,447,303,0,0,38,0.0015385000151582062
21,750,750,38,0,0,447,303,0,0,38,0.0015495999832637608
22,750,750,38,0,0,447,303,0,0,38,0.0015435999957844615
23,750,750,38,0,0,447,303,0,0,38,0.0017074999632313848
24,750,750,38,0,0,447,303,0,0,38,0.001555600028950721
25,750,750,38,0,0,447,303,0,0,38,0.0015350999892689288
26,750,750,38,0,0,447,303,0,0,38,0.0015490000369027257
27,750,750,38,0,0,447,303,0,0,38,0.0015522000030614436
28,750,750,38,0,0,447,303,0,0,38,0.001550000044517219
29,750,750,38,0,0,447,303,0,0,38,0.0015215000021271408
0,750,750,75,0,0,536,214,0,0,75,0.0023622000007890165
1,750,750,75,0,0,536,214,0,0,75,0.002308199997060001
2,750,750,75,0,0,536,214,0,0,75,0.002322999993339181
3,750,750,75,0,0,536,214,0,0,75,0.002401399950031191
4,750,750,75,0,0,536,214,0,0,75,0.002312399970833212
5,750,750,75,0,0,536,214,0,0,75,0.0024544000043533742
6,750,750,75,0,0,536,214,0,0,75,0.0024795999634079635
7,750,750,75,0,0,536,214,0,0,75,0.0023142999853007495
8,750,750,75,0,0,536,214,0,0,75,0.0023406000109389424
9,750,750,75,0,0,536,214,0,0,75,0.002344899985473603
10,750,750,75,0,0,536,214,0,0,75,0.0023095999495126307
11,750,750,75,0,0,536,214,0,0,75,0.002348700014408678
12,750,750,75,0,0,536,214,0,0,75,0.0023198999697342515
13,750,750,75,0,0,536,214,0,0,75,0.002322699991054833
14,750,750,75,0,0,536,214,0,0,75,0.002327799971681088
15,750,750,75,0,0,536,214,0,0,75,0.0023097999510355294
16,750,750,75,0,0,536,214,0,0,75,0.002320899977348745
17,750,750,75,0,0,536,214,0,0,75,0.0024009000044316053
18,750,750,75,0,0,536,214,0,0,75,0.00236169999698177
19,750,750,75,0,0,536,214,0,0,75,0.002313299977686256
20,750,750,75,0,0,536,214,0,0,75,0.0023790000122971833
21,750,750,75,0,0,536,214,0,0,75,0.002294300007633865
22,750,750,75,0,0,536,214,0,0,75,0.002302899956703186
23,750,750,75,0,0,536,214,0,0,75,0.002341400017030537
24,750,750,75,0,0,536,214,0,0,75,0.0023142999853007495
25,750,750,75,0,0,536,214,0,0,75,0.002324200002476573
26,750,750,75,0,0,536,214,0,0,75,0.002346699999179691
27,750,750,75,0,0,536,214,0,0,75,0.002357100020162761
28,750,750,75,0,0,536,214,0,0,75,0.002344600041396916
29,750,750,75,0,0,536,214,0,0,75,0.0023050999734550714
0,750,750,113,0,0,586,164,0,0,113,0.003443299967329949
1,750,750,113,0,0,586,164,0,0,113,0.003442399960476905
2,750,750,113,0,0,586,164,0,0,113,0.0034823999740183353
3,750,750,113,0,0,586,164,0,0,113,0.003429299977142364
4,750,750,113,0,0,586,164,0,0,113,0.003373200015630573
5,750,750,113,0,0,586,164,0,0,113,0.0034447000361979008
6,750,750,113,0,0,586,164,0,0,113,0.0035117999650537968
7,750,750,113,0,0,586,164,0,0,113,0.0033910999773070216
8,750,750,113,0,0,586,164,0,0,113,0.003928000049199909
9,750,750,113,0,0,586,164,0,0,113,0.003513299976475537
10,750,750,113,0,0,586,164,0,0,113,0.0034097000025212765
11,750,750,113,0,0,586,164,0,0,113,0.003501800005324185
12,750,750,113,0,0,586,164,0,0,113,0.003364000003784895
13,750,750,113,0,0,586,164,0,0,113,0.0035106000141240656
14,750,750,113,0,0,586,164,0,0,113,0.0034451999817974865
15,750,750,113,0,0,586,164,0,0,113,0.003452700038906187
16,750,750,113,0,0,586,164,0,0,113,0.0033854000503197312
17,750,750,113,0,0,586,164,0,0,113,0.003367300028912723
18,750,750,113,0,0,586,164,0,0,113,0.0033970000222325325
19,750,750,113,0,0,586,164,0,0,113,0.003513999981805682
20,750,750,113,0,0,586,164,0,0,113,0.0034371999790892005
21,750,750,113,0,0,586,164,0,0,113,0.0034632000024430454
22,750,750,113,0,0,586,164,0,0,113,0.0035190999624319375
23,750,750,113,0,0,586,164,0,0,113,0.0034054999705404043
24,750,750,113,0,0,586,164,0,0,113,0.0035758999874815345
25,750,750,113,0,0,586,164,0,0,113,0.003479600010905415
26,750,750,113,0,0,586,164,0,0,113,0.0034051999682560563
27,750,750,113,0,0,586,164,0,0,113,0.003653299994766712
28,750,750,113,0,0,586,164,0,0,113,0.0033906999742612243
29,750,750,113,0,0,586,164,0,0,113,0.0034183000097982585
0,750,750,150,0,0,645,105,0,0,150,0.004699100041761994
1,750,750,150,0,0,645,105,0,0,150,0.004833300015889108
2,750,750,150,0,0,645,105,0,0,150,0.0046740000252611935
3,750,750,150,0,0,645,105,0,0,150,0.004906799993477762
4,750,750,150,0,0,645,105,0,0,150,0.00470109999878332
5,750,750,150,0,0,645,105,0,0,150,0.004638700047507882
6,750,750,150,0,0,645,105,0,0,150,0.00470720004523173
7,750,750,150,0,0,645,105,0,0,150,0.004678299999795854
8,750,750,150,0,0,645,105,0,0,150,0.004685299994889647
9,750,750,150,0,0,645,105,0,0,150,0.004820599977392703
10,750,750,150,0,0,645,105,0,0,150,0.0047845999943092465
11,750,750,150,0,0,645,105,0,0,150,0.004663600004278123
12,750,750,150,0,0,645,105,0,0,150,0.004617700004018843
13,750,750,150,0,0,645,105,0,0,150,0.004662499995902181
14,750,750,150,0,0,645,105,0,0,150,0.004708799999207258
15,750,750,150,0,0,645,105,0,0,150,0.004752099979668856
16,750,750,150,0,0,645,105,0,0,150,0.0047088999999687076
17,750,750,150,0,0,645,105,0,0,150,0.0047997000510804355
18,750,750,150,0,0,645,105,0,0,150,0.004715799994301051
19,750,750,150,0,0,645,105,0,0,150,0.004870199947617948
20,750,750,150,0,0,645,105,0,0,150,0.004669699992518872
21,750,750,150,0,0,645,105,0,0,150,0.004810300015378743
22,750,750,150,0,0,645,105,0,0,150,0.0046255000052042305
23,750,750,150,0,0,645,105,0,0,150,0.004795700020622462
24,750,750,150,0,0,645,105,0,0,150,0.004726200015284121
25,750,750,150,0,0,645,105,0,0,150,0.0051003999542444944
26,750,750,150,0,0,645,105,0,0,150,0.00488179997773841
27,750,750,150,0,0,645,105,0,0,150,0.004746899998281151
28,750,750,150,0,0,645,105,0,0,150,0.00471599999582395
29,750,750,150,0,0,645,105,0,0,150,0.004608099989127368
0,1000,1000,50,0,0,584,416,0,0,50,0.00968379998812452
1,1000,1000,50,0,0,584,416,0,0,50,0.0055890000076033175
2,1000,1000,50,0,0,584,416,0,0,50,0.003872399975080043
3,1000,1000,50,0,0,584,416,0,0,50,0.003680799971334636
4,1000,1000,50,0,0,584,416,0,0,50,0.0036504000308923423
5,1000,1000,50,0,0,584,416,0,0,50,0.0037112999707460403
6,1000,1000,50,0,0,584,416,0,0,50,0.0036413000198081136
7,1000,1000,50,0,0,584,416,0,0,50,0.0035593000357039273
8,1000,1000,50,0,0,584,416,0,0,50,0.003369100042618811
9,1000,1000,50,0,0,584,416,0,0,50,0.0030930000357329845
10,1000,1000,50,0,0,584,416,0,0,50,0.003161100030411035
11,1000,1000,50,0,0,584,416,0,0,50,0.0030488999909721315
12,1000,1000,50,0,0,584,416,0,0,50,0.0028113999869674444
13,1000,1000,50,0,0,584,416,0,0,50,0.0032508999574929476
14,1000,1000,50,0,0,584,416,0,0,50,0.002811599988490343
15,1000,1000,50,0,0,584,416,0,0,50,0.0029140000115148723
16,1000,1000,50,0,0,584,416,0,0,50,0.0030041999998502433
17,1000,1000,50,0,0,584,416,0,0,50,0.0031084000365808606
18,1000,1000,50,0,0,584,416,0,0,50,0.002786999975796789
19,1000,1000,50,0,0,584,416,0,0,50,0.00277199997799471
20,1000,1000,50,0,0,584,416,0,0,50,0.002820099995005876
21,1000,1000,50,0,0,584,416,0,0,50,0.0028540000203065574
22,1000,1000,50,0,0,584,416,0,0,50,0.0027830000035464764
23,1000,1000,50,0,0,584,416,0,0,50,0.0028300000121816993
24,1000,1000,50,0,0,584,416,0,0,50,0.0028145999531261623
25,1000,1000,50,0,0,584,416,0,0,50,0.0028554999735206366
26,1000,1000,50,0,0,584,416,0,0,50,0.002514599997084588
27,1000,1000,50,0,0,584,416,0,0,50,0.0025753999943844974
28,1000,1000,50,0,0,584,416,0,0,50,0.002478300011716783
29,1000,1000,50,0,0,584,416,0,0,50,0.0024163000052794814
0,1000,1000,100,0,0,700,300,0,0,100,0.004160100012086332
1,1000,1000,100,0,0,700,300,0,0,100,0.0041161999688483775
2,1000,1000,100,0,0,700,300,0,0,100,0.004174199944827706
3,1000,1000,100,0,0,700,300,0,0,100,0.0042545999749563634
4,1000,1000,100,0,0,700,300,0,0,100,0.004282299953047186
5,1000,1000,100,0,0,700,300,0,0,100,0.004247999982908368
6,1000,1000,100,0,0,700,300,0,0,100,0.004294699989259243
7,1000,1000,100,0,0,700,300,0,0,100,0.004187899990938604
8,1000,1000,100,0,0,700,300,0,0,100,0.004116699972655624
9,1000,1000,100,0,0,700,300,0,0,100,0.004100300022400916
10,1000,1000,100,0,0,700,300,0,0,100,0.004210400045849383
11,1000,1000,100,0,0,700,300,0,0,100,0.004187299986369908
12,1000,1000,100,0,0,700,300,0,0,100,0.004205200006254017
13,1000,1000,100,0,0,700,300,0,0,100,0.004377599980216473
14,1000,1000,100,0,0,700,300,0,0,100,0.003949000034481287
15,1000,1000,100,0,0,700,300,0,0,100,0.003907500009518117
16,1000,1000,100,0,0,700,300,0,0,100,0.004041600041091442
17,1000,1000,100,0,0,700,300,0,0,100,0.003970500023569912
18,1000,1000,100,0,0,700,300,0,0,100,0.0040818999987095594
19,1000,1000,100,0,0,700,300,0,0,100,0.003985200019087642
20,1000,1000,100,0,0,700,300,0,0,100,0.0041309999651275575
21,1000,1000,100,0,0,700,300,0,0,100,0.00396030000410974
22,1000,1000,100,0,0,700,300,0,0,100,0.004139100026804954
23,1000,1000,100,0,0,700,300,0,0,100,0.003917700028978288
24,1000,1000,100,0,0,700,300,0,0,100,0.0039061999996192753
25,1000,1000,100,0,0,700,300,0,0,100,0.003938900015782565
26,1000,1000,100,0,0,700,300,0,0,100,0.003917799971532077
27,1000,1000,100,0,0,700,300,0,0,100,0.0040710000321269035
28,1000,1000,100,0,0,700,300,0,0,100,0.0039043999859131873
29,1000,1000,100,0,0,700,300,0,0,100,0.004027999995741993
0,1000,1000,150,0,0,773,227,0,0,150,0.006220900046173483
1,1000,1000,150,0,0,773,227,0,0,150,0.0061085999477654696
2,1000,1000,150,0,0,773,227,0,0,150,0.00598720001289621
3,1000,1000,150,0,0,773,227,0,0,150,0.006051099975593388
4,1000,1000,150,0,0,773,227,0,0,150,0.006034500023815781
5,1000,1000,150,0,0,773,227,0,0,150,0.0060541999991983175
6,1000,1000,150,0,0,773,227,0,0,150,0.006036299979314208
7,1000,1000,150,0,0,773,227,0,0,150,0.005863900005351752
8,1000,1000,150,0,0,773,227,0,0,150,0.005922999989707023
