Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,nRulesSucessfullyExecuted,Time(s) 
3,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5073332999963895
4,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4592281000004732
5,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.46502500000497093
6,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5044840999980806
7,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.43907839999883436
8,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4735746000005747
9,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.540068499998597
10,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4480958999993163
11,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5124518000011449
12,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4569478999983403
13,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.45805819999804953
14,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5066924999991897
15,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4549306999979308
16,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4454764999973122
17,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4581962000011117
18,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.45962880000297446
19,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.44039150000025984
20,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4435280999969109
21,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5076024000009056
22,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4584638999949675
23,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5045387999998638
24,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4646070999951917
25,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.44480469999689376
26,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5038795999935246
27,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.4487022000030265
28,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5008550999991712
29,3500,3850,350,0,0.1,0,3001,499,175,175,350,40,0.5063889000011841
0,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7649156999978004
1,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7754551999969408
2,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7265789000011864
3,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7917040000029374
4,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7851055999999517
5,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7412085000032675
6,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7177901999966707
7,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7392065999956685
8,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7274357999995118
9,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7888098000039463
10,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7842450000025565
11,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7345981999969808
12,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.8169565999996848
13,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7289062999989255
14,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7443007000038051
15,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7518588000020827
16,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.787605599995004
17,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.783607999997912
18,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7238913000037428
19,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7237530999991577
20,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7175071999954525
21,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7302934000035748
22,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.727703600001405
23,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7323656999942614
24,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7340679999979329
25,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7883714999989024
26,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.728275899993605
27,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7726368000003276
28,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7583909000022686
29,3500,4025,525,0,0.15,0,2976,524,88,88,525,40,0.7752989000000525
0,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1140880000020843
1,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1168619000018225
2,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1781498999989708
3,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1153006999957142
4,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.190911400000914
5,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1169748000029358
6,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1189663000041037
7,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1241968000031193
8,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1206899999961024
9,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.14600259999861
10,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1105855999994674
11,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1240488999974332
12,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1269864999994752
13,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1145007999948575
14,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1815495000046212
15,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1488914000001387
16,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.0992356999995536
17,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1210697000060463
18,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1394138999967254
19,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1580398000005516
20,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1769604000000982
21,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.0685490999967442
22,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1795342000041273
23,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1660629000034533
24,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.176808299998811
25,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.101409100003366
26,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1272237000011955
27,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.187694599997485
28,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.1152377000034903
29,3500,4200,700,0,0.2,0,2975,525,0,0,700,40,1.127394800001639
0,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3795291000060388
1,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3383615000057034
2,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.33828039999934845
3,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.34050549999665236
4,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.33925770000496414
5,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.341197399997327
6,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.34203659999911906
7,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3410239000004367
8,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3571985999951721
9,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3673897000044235
10,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3646722999983467
11,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.33918029999767896
12,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3388632999995025
13,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3429448000024422
14,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.39204899999458576
15,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.33969400000205496
16,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3375153000015416
17,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3400965999971959
18,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3426010999974096
19,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.39947050000046147
20,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3877296999999089
21,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.36207489999651443
22,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.341618099999323
23,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3949166000020341
24,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.35204549999616574
25,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.34105010000348557
26,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.40235759999632137
27,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.37779240000236314
28,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.38260050000099
29,3750,3938,188,0,0.05,0,3241,509,282,282,188,40,0.3936684000000241
0,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5808039999974426
1,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5666429999982938
2,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5318982000026153
3,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5401271999944584
4,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5231533000041964
5,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5737232999963453
6,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5251618999973289
7,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5189265999943018
8,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5699152000015602
9,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5730689999982133
10,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5553244000038831
11,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5197792999970261
12,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5155613999959314
13,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5179910000006203
14,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5449545000010403
15,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5437305000014021
16,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5406484999984968
17,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5184765000012703
18,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5230928000019048
19,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5118341000052169
20,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5504179999988992
21,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5154030999983661
22,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5139829000036116
23,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.512424499996996
24,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5154174999988754
25,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5703161000055843
26,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5706388000035076
27,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5175828000064939
28,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5568951000022935
29,3750,4125,375,0,0.1,0,3216,534,188,188,375,40,0.5137399000013829
0,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8703502999996999
1,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8457517999995616
2,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8428297999998904
3,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8320693999994546
4,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8303985000020475
5,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8105303999982425
6,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.9215869999970892
7,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8905955000009271
8,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8268400999950245
9,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8626689000011538
10,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8503905000034138
11,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8307681000005687
12,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8527251000050455
13,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8946383000002243
14,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8263211000012234
15,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8735227999932249
16,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8918099000002258
17,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8985660999969696
18,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8844337000045925
19,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8877036000048975
20,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.9069378999993205
21,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8556872999979532
22,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8571907000005012
23,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8891799000048195
24,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.829660800001875
25,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8264730000009877
26,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8341967000014847
27,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8868838999987929
28,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8232907999990857
29,3750,4313,563,0,0.15,0,3203,547,94,94,563,40,0.8614323000001605
0,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.311982799998077
1,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3053491000027861
2,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3235284999973373
3,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2774903000026825
4,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.277560500006075
5,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2833002999977907
6,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.355457199999364
7,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3049861999970744
8,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3093150999993668
9,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2740762999965227
10,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3206188999974984
11,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.32529579999391
12,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.328048099996522
13,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2972159999990254
14,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2941559000028064
15,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3366066000016872
16,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2872900999936974
17,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3313754000046174
18,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3014334000035888
19,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3431263999955263
20,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.343858199994429
21,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3152640000043903
22,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2393088000026182
23,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2851490000030026
24,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3269409999993513
25,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2944334999992861
26,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.2316410999992513
27,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3159192000020994
28,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.3026873000053456
29,3750,4500,750,0,0.2,0,3241,509,0,0,750,40,1.276466999996046
0,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.38387710000097286
1,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.38378430000011576
2,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3948122000001604
3,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4467503999985638
4,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.39339319999999134
5,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.38560770000185585
6,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3947584999987157
7,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4403204999980517
8,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3853060999972513
9,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3870069999975385
10,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3830551999999443
11,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.44677909999882104
12,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4217590000043856
13,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3944559000010486
14,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.44457469999906607
15,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.38556890000472777
16,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4473654000030365
17,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3830022999973153
18,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.37930490000144346
19,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3840167999951518
20,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.44568509999953676
21,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.40516200000274694
22,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4390436000030604
23,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.3869479999993928
24,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4404778999960399
25,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.383434399998805
26,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.38963759999751346
27,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.41659420000360114
28,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.44811900000058813
29,4000,4200,200,0,0.05,0,3466,534,300,300,200,40,0.4412693999984185
0,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5921269999962533
1,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5847976000004564
2,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6177564000026905
3,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5812700000024051
4,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5849813999957405
5,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6339631999944686
6,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5881952999989153
7,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6377200999995694
8,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6129224999967846
9,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5892772000006516
10,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5855669000011403
11,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5903553000025568
12,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5892449000020861
13,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5980821999983164
14,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5799348000000464
15,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5817508999971324
16,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5867874999967171
17,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5995174999989104
18,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6321418000006815
19,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5825973000028171
20,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6556774000055157
21,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5826665999993565
22,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5817435999997542
23,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5929804000043077
24,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5854868000023998
25,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5800723000065773
26,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.584347500000149
27,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6404481999998097
28,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.5903719999987516
29,4000,4400,400,0,0.1,0,3400,600,200,200,400,40,0.6309849999961443
0,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,1.0077181999949971
1,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9466003999987151
2,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9740900999968289
3,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9132719999979599
4,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9363525999942794
5,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,1.0108469999977387
6,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,1.0271546000003582
7,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9519730000029085
8,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9937239999999292
9,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.8938195000009728
10,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9918819999948028
11,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9637597000037204
12,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.935048999999708
13,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9967327999984263
14,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9950855999995838
15,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9987294000020484
16,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9353486000036355
17,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9884988999983761
18,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.999293699998816
19,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9486286000028485
20,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9217387000026065
21,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9915393000046606
22,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9946696000042721
23,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9920550999959232
24,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9964426000005915
25,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9991020999950706
26,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9444317999950727
27,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9841808999990462
28,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9475290000045788
29,4000,4600,600,0,0.15,0,3399,601,100,100,600,40,0.9962988999977824
0,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4843573000034667
1,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4909565999987535
2,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.450704399998358
3,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.584794000002148
4,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.5097209999948973
5,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.476609199999075
6,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.461136300000362
7,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4951396999967983
8,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4321056000044337
9,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.5251991000041016
10,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.6270060000024387
11,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.5934150000030058
12,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.7459348000047612
13,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.6434296000006725
14,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.5871928000051412
15,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.5241950999989058
16,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.526700800000981
17,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.522045400000934
18,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4839408999978332
19,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.3965257999952883
20,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.5249328999998397
21,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4923038000051747
22,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4171354999998584
23,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4717303999932483
24,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4689680999945267
25,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4846971000006306
26,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4056115999992471
27,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4486064000011538
28,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4569705999965663
29,4000,4800,800,0,0.2,0,3425,575,0,0,800,40,1.4381200999996508
0,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.5010304000024917
1,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4393850999986171
2,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4378447999988566
3,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4915813999978127
4,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.43620039999950677
5,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4580188000036287
6,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4989724999977625
7,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.46903459999884944
8,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4979224999988219
9,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.49748929999623215
10,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.49694589999853633
11,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4441186999974889
12,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4674250000025495
13,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4659780000001774
14,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.44736700000066776
15,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4380257000011625
16,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4672158999965177
17,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4380925999939791
18,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.5011433999970905
19,4250,4463,213,0,0.05,0,3672,578,319,319,213,40,0.4406380000000354
