Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
4,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.28860709999571554
5,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.28773199999704957
6,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.28619820000312757
7,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2870037000029697
8,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2868954000005033
9,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2898025000031339
10,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2920578999983263
11,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2928922999999486
12,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2869515999991563
13,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2847669999973732
14,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.28253419999964535
15,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2861449000047287
16,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2886270000017248
17,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2892649999994319
18,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2940922000052524
19,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2922781000015675
20,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.28975650000211317
21,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2996066999985487
22,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.3207966999980272
23,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.29054760000144597
24,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.29526310000073863
25,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2996659999989788
26,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.36439360000076704
27,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.2963970999990124
28,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.28587569999945117
29,5250,5250,1050,0,0.2,0,4452,798,0,0,1050,0.3068448000049102
0,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29942209999717306
1,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2999039999995148
2,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.299217799998587
3,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.31476870000187773
4,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.344090699996741
5,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.32419669999944745
6,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.3021913999982644
7,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2919610000026296
8,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.292483600002015
9,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29704599999968195
10,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2988669000042137
11,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2965572999964934
12,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2945434000066598
13,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2938466999985394
14,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.293264599997201
15,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29449070000555366
16,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2930437000031816
17,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2961336000007577
18,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2917359999992186
19,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.291932000000088
20,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29246669999702135
21,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2929651999947964
22,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29192950000287965
23,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29574890000367304
24,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.29394710000633495
25,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2942177000004449
26,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.3012665999995079
27,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.3105255999980727
28,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.31225690000428585
29,5500,5500,275,0,0.05,0,4754,746,413,413,275,0.2941419999988284
0,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2863017000054242
1,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28447980000055395
2,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28452480000123614
3,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28743390000454383
4,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2855968000003486
5,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2868352000004961
6,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28647859999909997
7,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2847726000036346
8,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2886605999956373
9,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28590860000258544
10,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.3041058999951929
11,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28480690000287723
12,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2845108000037726
13,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28513550000207033
14,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2832713999960106
15,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2853696999954991
16,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2827742000008584
17,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28638340000179596
18,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28428900000290014
19,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28540369999973336
20,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2851802000004682
21,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2861360999959288
22,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2871928000022308
23,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2831389999992098
24,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.28624909999780357
25,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2860556000014185
26,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2851682000036817
27,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.284226600000693
28,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.284367200001725
29,5500,5500,550,0,0.1,0,4679,821,275,275,550,0.2847548000063398
0,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35382470000331523
1,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3507679000031203
2,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3521424999998999
3,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3517569999967236
4,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35179670000070473
5,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3556572000015876
6,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3535203999999794
7,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3528202000015881
8,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3536461999974563
9,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3528484999987995
10,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3554489000016474
11,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35724560000380734
12,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3534146000019973
13,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35126970000419533
14,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35287690000404837
15,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35174820000247564
16,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3537006999977166
17,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35222300000168616
18,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3537588999970467
19,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3542961999992258
20,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3546275000044261
21,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3561580999958096
22,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.39677750000555534
23,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35257300000375835
24,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35394889999588486
25,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35495889999583596
26,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35269170000537997
27,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3570502000002307
28,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.3515027000030386
29,5500,5500,825,0,0.15,0,4661,839,138,138,825,0.35193810000055237
0,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3083619999961229
1,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30966049999551615
2,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.31095189999905415
3,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.32921299999725306
4,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30778610000561457
5,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3068390999978874
6,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30800920000183396
7,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30721400000038557
8,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3068351000038092
9,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3062033000023803
10,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3072180000017397
11,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30789679999725195
12,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3088597000023583
13,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3076465999984066
14,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3092882999990252
15,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3062613000001875
16,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3088348999954178
17,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3047879000005196
18,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3071586000005482
19,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.307027000002563
20,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3074382000049809
21,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30981709999468876
22,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.31100380000134464
23,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3097921000007773
24,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30709590000333264
25,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3060161000030348
26,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30756700000347337
27,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.2945698000039556
28,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.3212835000013001
29,5500,5500,1100,0,0.2,0,4637,863,0,0,1100,0.30964449999737553
0,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.36503970000194386
1,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33429079999768874
2,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33474589999968885
3,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32976610000332585
4,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3275787999955355
5,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.329057399998419
6,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33246220000000903
7,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3322931999937282
8,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.335371799999848
9,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3308556999982102
10,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3289474000048358
11,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33007839999481803
12,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32877020000159973
13,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33028030000423314
14,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32734419999906095
15,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32787639999878593
16,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33197820000350475
17,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3279586999997264
18,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32814479999797186
19,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32744690000254195
20,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3293839000034495
21,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32893009999679634
22,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33610899999621324
23,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32914130000426667
24,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3278736000065692
25,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3279432999988785
26,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32833820000087144
27,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.3302880000046571
28,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.33059469999716384
29,5750,5750,288,0,0.05,0,4982,768,432,432,288,0.32837490000383696
0,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3218963999970583
1,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32235249999939697
2,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3205432999966433
3,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3208636000053957
4,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32041320000280393
5,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32109179999679327
6,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.323807200002193
7,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3214148000042769
8,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3213813999973354
9,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3244886999964365
10,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3256489000050351
11,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3206073999972432
12,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3208761999994749
13,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3220394999952987
14,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32167179999669315
15,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.33512119999795686
16,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3196207000000868
17,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32134980000409996
18,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.321722900000168
19,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32326869999815244
20,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3241606000010506
21,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32027930000185734
22,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32883679999940796
23,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.33964579999883426
24,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32369910000124946
25,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32938560000184225
26,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.32149090000166325
27,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3243344000002253
28,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.33434590000251774
29,5750,5750,575,0,0.1,0,4916,834,288,288,575,0.3793140999987372
0,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.4523323999965214
1,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3920877999989898
2,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3969183000008343
3,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.4232862999997451
4,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.40661790000012843
5,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.42200149999553105
6,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39885760000470327
7,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.41713430000527296
8,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.4318100999953458
9,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.40776909999840427
10,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3950868999963859
11,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.40055170000414364
12,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.4010573999985354
13,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.41789150000113295
14,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.40045999999711057
15,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.4042353999975603
16,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39161779999994906
17,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39409750000049826
18,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3942564000026323
19,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39105570000538137
20,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3911318000027677
21,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39097530000435654
22,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3925539000047138
23,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3940585000018473
24,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39089619999867864
25,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39116139999532606
26,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.39660510000248905
27,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3932907999987947
28,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.3905337999967742
29,5750,5750,863,0,0.15,0,4904,846,144,144,863,0.38849459999619285
0,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3369587999986834
1,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.32675050000398187
2,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3309097000019392
3,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3253709999989951
4,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3262823000040953
5,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3289467000067816
6,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.32669410000380594
7,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3296196000010241
8,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.32014499999786494
9,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.331327699997928
10,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3269746000005398
11,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3271810999940499
12,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.32655289999820525
13,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.32605100000364473
14,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3288520999994944
15,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3413622000007308
16,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.33312080000177957
17,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.38294930000120075
18,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3639116999984253
19,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.34896199999639066
20,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.5506586000046809
21,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3870768999986467
22,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.37264649999997346
23,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.35835149999911664
24,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3628941999995732
25,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.37863739999738755
26,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.33375320000050124
27,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3356151999978465
28,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.3258507999998983
29,5750,5750,1150,0,0.2,0,4920,830,0,0,1150,0.32745259999501286
0,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3599601999958395
1,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.37460920000012266
2,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3712147999976878
3,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3610225999946124
4,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3724807999969926
5,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3834543000048143
6,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36528460000408813
7,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36468929999682587
8,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3641407999966759
9,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3653395000001183
10,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3931938000023365
11,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3606889000002411
12,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3588492999988375
13,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36171530000137864
14,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.35775200000352925
15,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.39428610000322806
16,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36294440000347095
17,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3693979999952717
18,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3685209999966901
19,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3580715999996755
20,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3580411000002641
21,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3589244999966468
22,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.35753299999487353
23,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3673835000008694
24,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.39085469999554334
25,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36362289999669883
26,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36085240000102203
27,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.3895367000004626
28,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.37087670000619255
29,6000,6000,300,0,0.05,0,5258,742,450,450,300,0.36603830000240123
0,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34281519999785814
1,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3431803000057698
2,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34615800000028685
3,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.347867700002098
4,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.35478289999446133
5,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3473343000005116
6,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34408470000198577
7,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3436089000024367
8,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3444305000011809
9,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3487046000009286
10,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3366024999995716
11,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3447823000024073
12,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3440130000017234
13,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3478250999978627
14,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34303340000042226
15,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.36012559999653604
16,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.343181000003824
17,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34613939999690047
18,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34696420000545913
19,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34581079999770736
20,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34402029999910155
21,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34458689999883063
22,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34825529999943683
23,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34293590000015683
24,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34806810000009136
25,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.34622910000325646
26,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3422735999993165
27,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3470635999983642
28,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3451798999958555
29,6000,6000,600,0,0.1,0,5113,887,300,300,600,0.3450756999955047
0,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4420366999984253
1,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42628420000255574
2,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4230792000016663
3,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42471430000296095
4,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4235010999982478
5,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.426736900000833
6,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42403299999568844
7,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42443659999844385
8,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.43006350000359816
9,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42571830000088084
10,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42814609999913955
11,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42414609999832464
12,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42786550000164425
13,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4224443999992218
14,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4295494000034523
15,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42552559999603545
16,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42445029999362305
17,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42525100000057137
18,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42514070000470383
19,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.43128069999511354
20,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.424980299998424
21,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4247544000027119
22,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.43115319999924395
23,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4302033999993
24,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42678000000159955
25,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42534169999998994
26,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4254192999942461
27,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.42802450000453973
28,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4307198000024073
29,6000,6000,900,0,0.15,0,5130,870,150,150,900,0.4271206000048551
0,6000,6000,1200,0,0.2,0,5059,941,0,0,1200,0.3542089999973541
1,6000,6000,1200,0,0.2,0,5059,941,0,0,1200,0.35196539999742527
2,6000,6000,1200,0,0.2,0,5059,941,0,0,1200,0.3578782999975374
3,6000,6000,1200,0,0.2,0,5059,941,0,0,1200,0.3551140999989002
4,6000,6000,1200,0,0.2,0,5059,941,0,0,1200,0.35251810000045225
