Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
7,4500,4500,900,0,0,3811,689,0,0,900,0.19307839998509735
8,4500,4500,900,0,0,3811,689,0,0,900,0.19490149995544925
9,4500,4500,900,0,0,3811,689,0,0,900,0.1962243000161834
10,4500,4500,900,0,0,3811,689,0,0,900,0.19580490002408624
11,4500,4500,900,0,0,3811,689,0,0,900,0.19376319996081293
12,4500,4500,900,0,0,3811,689,0,0,900,0.1942987999645993
13,4500,4500,900,0,0,3811,689,0,0,900,0.19298309995792806
14,4500,4500,900,0,0,3811,689,0,0,900,0.20118079998064786
15,4500,4500,900,0,0,3811,689,0,0,900,0.1943015999859199
16,4500,4500,900,0,0,3811,689,0,0,900,0.19346779998159036
17,4500,4500,900,0,0,3811,689,0,0,900,0.19528430001810193
18,4500,4500,900,0,0,3811,689,0,0,900,0.19097659998806193
19,4500,4500,900,0,0,3811,689,0,0,900,0.1906817999552004
20,4500,4500,900,0,0,3811,689,0,0,900,0.1922956999624148
21,4500,4500,900,0,0,3811,689,0,0,900,0.1934872000128962
22,4500,4500,900,0,0,3811,689,0,0,900,0.19232420000480488
23,4500,4500,900,0,0,3811,689,0,0,900,0.1935506000299938
24,4500,4500,900,0,0,3811,689,0,0,900,0.19301139999879524
25,4500,4500,900,0,0,3811,689,0,0,900,0.19357509998371825
26,4500,4500,900,0,0,3811,689,0,0,900,0.1941015999764204
27,4500,4500,900,0,0,3811,689,0,0,900,0.19344500004081056
28,4500,4500,900,0,0,3811,689,0,0,900,0.19236759998602793
29,4500,4500,900,0,0,3811,689,0,0,900,0.1939109999802895
0,4750,4750,238,0,0,2809,1941,0,0,238,0.0473090999876149
1,4750,4750,238,0,0,2809,1941,0,0,238,0.04927699995459989
2,4750,4750,238,0,0,2809,1941,0,0,238,0.04677850002190098
3,4750,4750,238,0,0,2809,1941,0,0,238,0.047592699993401766
4,4750,4750,238,0,0,2809,1941,0,0,238,0.04853570001432672
5,4750,4750,238,0,0,2809,1941,0,0,238,0.047203199996147305
6,4750,4750,238,0,0,2809,1941,0,0,238,0.046801600023172796
7,4750,4750,238,0,0,2809,1941,0,0,238,0.046881699992809445
8,4750,4750,238,0,0,2809,1941,0,0,238,0.04808729997603223
9,4750,4750,238,0,0,2809,1941,0,0,238,0.047715799999423325
10,4750,4750,238,0,0,2809,1941,0,0,238,0.04702769999857992
11,4750,4750,238,0,0,2809,1941,0,0,238,0.04702880000695586
12,4750,4750,238,0,0,2809,1941,0,0,238,0.048730699985753745
13,4750,4750,238,0,0,2809,1941,0,0,238,0.047862700012046844
14,4750,4750,238,0,0,2809,1941,0,0,238,0.0467388000106439
15,4750,4750,238,0,0,2809,1941,0,0,238,0.04805139999371022
16,4750,4750,238,0,0,2809,1941,0,0,238,0.049499499960802495
17,4750,4750,238,0,0,2809,1941,0,0,238,0.04823260003468022
18,4750,4750,238,0,0,2809,1941,0,0,238,0.048631599987857044
19,4750,4750,238,0,0,2809,1941,0,0,238,0.04870169999776408
20,4750,4750,238,0,0,2809,1941,0,0,238,0.04730670002754778
21,4750,4750,238,0,0,2809,1941,0,0,238,0.04794780001975596
22,4750,4750,238,0,0,2809,1941,0,0,238,0.04774010000983253
23,4750,4750,238,0,0,2809,1941,0,0,238,0.04812960000708699
24,4750,4750,238,0,0,2809,1941,0,0,238,0.048007500008679926
25,4750,4750,238,0,0,2809,1941,0,0,238,0.04782770003657788
26,4750,4750,238,0,0,2809,1941,0,0,238,0.04710460000205785
27,4750,4750,238,0,0,2809,1941,0,0,238,0.04786059999605641
28,4750,4750,238,0,0,2809,1941,0,0,238,0.047169100027531385
29,4750,4750,238,0,0,2809,1941,0,0,238,0.047025300038512796
0,4750,4750,475,0,0,3297,1453,0,0,475,0.09001879999414086
1,4750,4750,475,0,0,3297,1453,0,0,475,0.08967090002261102
2,4750,4750,475,0,0,3297,1453,0,0,475,0.09057220001704991
3,4750,4750,475,0,0,3297,1453,0,0,475,0.09034340002108365
4,4750,4750,475,0,0,3297,1453,0,0,475,0.0902631000499241
5,4750,4750,475,0,0,3297,1453,0,0,475,0.09077349997824058
6,4750,4750,475,0,0,3297,1453,0,0,475,0.09129620000021532
7,4750,4750,475,0,0,3297,1453,0,0,475,0.08947840001201257
8,4750,4750,475,0,0,3297,1453,0,0,475,0.09095599997090176
9,4750,4750,475,0,0,3297,1453,0,0,475,0.0897918000118807
10,4750,4750,475,0,0,3297,1453,0,0,475,0.0913997000316158
11,4750,4750,475,0,0,3297,1453,0,0,475,0.0848831000039354
12,4750,4750,475,0,0,3297,1453,0,0,475,0.0911877999897115
13,4750,4750,475,0,0,3297,1453,0,0,475,0.08883879997301847
14,4750,4750,475,0,0,3297,1453,0,0,475,0.08879549999255687
15,4750,4750,475,0,0,3297,1453,0,0,475,0.09045059996424243
16,4750,4750,475,0,0,3297,1453,0,0,475,0.08932950004236773
17,4750,4750,475,0,0,3297,1453,0,0,475,0.09038790001068264
18,4750,4750,475,0,0,3297,1453,0,0,475,0.08917469996958971
19,4750,4750,475,0,0,3297,1453,0,0,475,0.09047070000087842
20,4750,4750,475,0,0,3297,1453,0,0,475,0.08960960002150387
21,4750,4750,475,0,0,3297,1453,0,0,475,0.08929400000488386
22,4750,4750,475,0,0,3297,1453,0,0,475,0.09014410001691431
23,4750,4750,475,0,0,3297,1453,0,0,475,0.09063900000182912
24,4750,4750,475,0,0,3297,1453,0,0,475,0.09067489998415112
25,4750,4750,475,0,0,3297,1453,0,0,475,0.091540299996268
26,4750,4750,475,0,0,3297,1453,0,0,475,0.09016720001818612
27,4750,4750,475,0,0,3297,1453,0,0,475,0.09092719998443499
28,4750,4750,475,0,0,3297,1453,0,0,475,0.08970039995620027
29,4750,4750,475,0,0,3297,1453,0,0,475,0.09113910002633929
0,4750,4750,713,0,0,3704,1046,0,0,713,0.1496655999799259
1,4750,4750,713,0,0,3704,1046,0,0,713,0.14989100000821054
2,4750,4750,713,0,0,3704,1046,0,0,713,0.146910100011155
3,4750,4750,713,0,0,3704,1046,0,0,713,0.146147400024347
4,4750,4750,713,0,0,3704,1046,0,0,713,0.14959410001756623
5,4750,4750,713,0,0,3704,1046,0,0,713,0.14678970002569258
6,4750,4750,713,0,0,3704,1046,0,0,713,0.14831640000920743
7,4750,4750,713,0,0,3704,1046,0,0,713,0.14639700000407174
8,4750,4750,713,0,0,3704,1046,0,0,713,0.14937669999198988
9,4750,4750,713,0,0,3704,1046,0,0,713,0.14830900001106784
10,4750,4750,713,0,0,3704,1046,0,0,713,0.14783820003503934
11,4750,4750,713,0,0,3704,1046,0,0,713,0.14786909997928888
12,4750,4750,713,0,0,3704,1046,0,0,713,0.14884520001942292
13,4750,4750,713,0,0,3704,1046,0,0,713,0.15115410002181306
14,4750,4750,713,0,0,3704,1046,0,0,713,0.1487112999893725
15,4750,4750,713,0,0,3704,1046,0,0,713,0.1483699000091292
16,4750,4750,713,0,0,3704,1046,0,0,713,0.1469739999738522
17,4750,4750,713,0,0,3704,1046,0,0,713,0.14709860004950315
18,4750,4750,713,0,0,3704,1046,0,0,713,0.14864610001677647
19,4750,4750,713,0,0,3704,1046,0,0,713,0.14861020003445446
20,4750,4750,713,0,0,3704,1046,0,0,713,0.15043290000176057
21,4750,4750,713,0,0,3704,1046,0,0,713,0.14958519994979724
22,4750,4750,713,0,0,3704,1046,0,0,713,0.1491441000252962
23,4750,4750,713,0,0,3704,1046,0,0,713,0.14692219998687506
24,4750,4750,713,0,0,3704,1046,0,0,713,0.1462736000539735
25,4750,4750,713,0,0,3704,1046,0,0,713,0.14718670002184808
26,4750,4750,713,0,0,3704,1046,0,0,713,0.1488468000316061
27,4750,4750,713,0,0,3704,1046,0,0,713,0.14806820004014298
28,4750,4750,713,0,0,3704,1046,0,0,713,0.14733280002838
29,4750,4750,713,0,0,3704,1046,0,0,713,0.1511739999987185
0,4750,4750,950,0,0,4052,698,0,0,950,0.20416269998531789
1,4750,4750,950,0,0,4052,698,0,0,950,0.20741490001091734
2,4750,4750,950,0,0,4052,698,0,0,950,0.20493519998854026
3,4750,4750,950,0,0,4052,698,0,0,950,0.20584460004465654
4,4750,4750,950,0,0,4052,698,0,0,950,0.20313270000042394
5,4750,4750,950,0,0,4052,698,0,0,950,0.2059919000021182
6,4750,4750,950,0,0,4052,698,0,0,950,0.19060000003082678
7,4750,4750,950,0,0,4052,698,0,0,950,0.20383630000287667
8,4750,4750,950,0,0,4052,698,0,0,950,0.20703960000537336
9,4750,4750,950,0,0,4052,698,0,0,950,0.2078851999831386
10,4750,4750,950,0,0,4052,698,0,0,950,0.20618189999368042
11,4750,4750,950,0,0,4052,698,0,0,950,0.20562189997872338
12,4750,4750,950,0,0,4052,698,0,0,950,0.20597929996438324
13,4750,4750,950,0,0,4052,698,0,0,950,0.20727699995040894
14,4750,4750,950,0,0,4052,698,0,0,950,0.20248919998994097
15,4750,4750,950,0,0,4052,698,0,0,950,0.2060716999694705
16,4750,4750,950,0,0,4052,698,0,0,950,0.20284799998626113
17,4750,4750,950,0,0,4052,698,0,0,950,0.2053843999747187
18,4750,4750,950,0,0,4052,698,0,0,950,0.204031000030227
19,4750,4750,950,0,0,4052,698,0,0,950,0.20375420001801103
20,4750,4750,950,0,0,4052,698,0,0,950,0.20669790002284572
21,4750,4750,950,0,0,4052,698,0,0,950,0.20703069999581203
22,4750,4750,950,0,0,4052,698,0,0,950,0.20658120000734925
23,4750,4750,950,0,0,4052,698,0,0,950,0.20657270000083372
24,4750,4750,950,0,0,4052,698,0,0,950,0.20348689996171743
25,4750,4750,950,0,0,4052,698,0,0,950,0.20376050000777468
26,4750,4750,950,0,0,4052,698,0,0,950,0.20269930001813918
27,4750,4750,950,0,0,4052,698,0,0,950,0.2035572999739088
28,4750,4750,950,0,0,4052,698,0,0,950,0.20599879999645054
29,4750,4750,950,0,0,4052,698,0,0,950,0.20770460000494495
0,5000,5000,250,0,0,2953,2047,0,0,250,0.052799199998844415
1,5000,5000,250,0,0,2953,2047,0,0,250,0.052368300035595894
2,5000,5000,250,0,0,2953,2047,0,0,250,0.053202100039925426
3,5000,5000,250,0,0,2953,2047,0,0,250,0.05193570000119507
4,5000,5000,250,0,0,2953,2047,0,0,250,0.05287660000612959
5,5000,5000,250,0,0,2953,2047,0,0,250,0.053172699990682304
6,5000,5000,250,0,0,2953,2047,0,0,250,0.0534396999864839
7,5000,5000,250,0,0,2953,2047,0,0,250,0.05174820002866909
8,5000,5000,250,0,0,2953,2047,0,0,250,0.05369619996054098
9,5000,5000,250,0,0,2953,2047,0,0,250,0.05245199997443706
10,5000,5000,250,0,0,2953,2047,0,0,250,0.053172399988397956
11,5000,5000,250,0,0,2953,2047,0,0,250,0.052319200010970235
12,5000,5000,250,0,0,2953,2047,0,0,250,0.05177450005430728
13,5000,5000,250,0,0,2953,2047,0,0,250,0.0536135999718681
14,5000,5000,250,0,0,2953,2047,0,0,250,0.05342670000391081
15,5000,5000,250,0,0,2953,2047,0,0,250,0.05294599995249882
16,5000,5000,250,0,0,2953,2047,0,0,250,0.05167039996013045
17,5000,5000,250,0,0,2953,2047,0,0,250,0.051831700024195015
18,5000,5000,250,0,0,2953,2047,0,0,250,0.05334759998368099
19,5000,5000,250,0,0,2953,2047,0,0,250,0.05231360002653673
20,5000,5000,250,0,0,2953,2047,0,0,250,0.05277930002193898
21,5000,5000,250,0,0,2953,2047,0,0,250,0.05215360003057867
22,5000,5000,250,0,0,2953,2047,0,0,250,0.0525461999932304
23,5000,5000,250,0,0,2953,2047,0,0,250,0.05358369997702539
24,5000,5000,250,0,0,2953,2047,0,0,250,0.05301439994946122
25,5000,5000,250,0,0,2953,2047,0,0,250,0.05276609997963533
26,5000,5000,250,0,0,2953,2047,0,0,250,0.051987899991218
27,5000,5000,250,0,0,2953,2047,0,0,250,0.05204899999080226
28,5000,5000,250,0,0,2953,2047,0,0,250,0.05287429998861626
29,5000,5000,250,0,0,2953,2047,0,0,250,0.05304450000403449
0,5000,5000,500,0,0,3504,1496,0,0,500,0.09792540001217276
1,5000,5000,500,0,0,3504,1496,0,0,500,0.09646020003128797
2,5000,5000,500,0,0,3504,1496,0,0,500,0.09740969998529181
3,5000,5000,500,0,0,3504,1496,0,0,500,0.09784960001707077
4,5000,5000,500,0,0,3504,1496,0,0,500,0.09998520003864542
5,5000,5000,500,0,0,3504,1496,0,0,500,0.09855890000471845
6,5000,5000,500,0,0,3504,1496,0,0,500,0.09832560003269464
7,5000,5000,500,0,0,3504,1496,0,0,500,0.09779289999278262
8,5000,5000,500,0,0,3504,1496,0,0,500,0.0979582000290975
9,5000,5000,500,0,0,3504,1496,0,0,500,0.0977213000296615
10,5000,5000,500,0,0,3504,1496,0,0,500,0.09828299999935552
11,5000,5000,500,0,0,3504,1496,0,0,500,0.09897589997854084
12,5000,5000,500,0,0,3504,1496,0,0,500,0.09729890001472086
13,5000,5000,500,0,0,3504,1496,0,0,500,0.09926869999617338
14,5000,5000,500,0,0,3504,1496,0,0,500,0.09876739996252581
15,5000,5000,500,0,0,3504,1496,0,0,500,0.09714829997392371
16,5000,5000,500,0,0,3504,1496,0,0,500,0.09886729996651411
17,5000,5000,500,0,0,3504,1496,0,0,500,0.09968149999622256
18,5000,5000,500,0,0,3504,1496,0,0,500,0.09799050004221499
19,5000,5000,500,0,0,3504,1496,0,0,500,0.10227400000439957
20,5000,5000,500,0,0,3504,1496,0,0,500,0.1004949000198394
21,5000,5000,500,0,0,3504,1496,0,0,500,0.10059629997704178
22,5000,5000,500,0,0,3504,1496,0,0,500,0.10000470001250505
23,5000,5000,500,0,0,3504,1496,0,0,500,0.09989509999286383
24,5000,5000,500,0,0,3504,1496,0,0,500,0.10000400000717491
25,5000,5000,500,0,0,3504,1496,0,0,500,0.0983243000227958
26,5000,5000,500,0,0,3504,1496,0,0,500,0.09908000001451
27,5000,5000,500,0,0,3504,1496,0,0,500,0.098317300027702
28,5000,5000,500,0,0,3504,1496,0,0,500,0.10169049998512492
29,5000,5000,500,0,0,3504,1496,0,0,500,0.10021370003232732
0,5000,5000,750,0,0,3921,1079,0,0,750,0.1694427999900654
1,5000,5000,750,0,0,3921,1079,0,0,750,0.16398149996530265
2,5000,5000,750,0,0,3921,1079,0,0,750,0.17121190001489595
3,5000,5000,750,0,0,3921,1079,0,0,750,0.1697163000353612
4,5000,5000,750,0,0,3921,1079,0,0,750,0.1684370000148192
5,5000,5000,750,0,0,3921,1079,0,0,750,0.17000119999283925
6,5000,5000,750,0,0,3921,1079,0,0,750,0.1710977999609895
7,5000,5000,750,0,0,3921,1079,0,0,750,0.17084849998354912
8,5000,5000,750,0,0,3921,1079,0,0,750,0.1703039999702014
9,5000,5000,750,0,0,3921,1079,0,0,750,0.16724400001112372
10,5000,5000,750,0,0,3921,1079,0,0,750,0.16935079998802394
11,5000,5000,750,0,0,3921,1079,0,0,750,0.17151700000977144
12,5000,5000,750,0,0,3921,1079,0,0,750,0.16796510003041476
13,5000,5000,750,0,0,3921,1079,0,0,750,0.16841739998199046
14,5000,5000,750,0,0,3921,1079,0,0,750,0.16945789998862892
15,5000,5000,750,0,0,3921,1079,0,0,750,0.17789529997389764
16,5000,5000,750,0,0,3921,1079,0,0,750,0.17653779999818653
17,5000,5000,750,0,0,3921,1079,0,0,750,0.16974479996133596
18,5000,5000,750,0,0,3921,1079,0,0,750,0.17212730000028387
19,5000,5000,750,0,0,3921,1079,0,0,750,0.17205639998428524
20,5000,5000,750,0,0,3921,1079,0,0,750,0.16866980004124343
21,5000,5000,750,0,0,3921,1079,0,0,750,0.16981280001346022
22,5000,5000,750,0,0,3921,1079,0,0,750,0.170528499991633
23,5000,5000,750,0,0,3921,1079,0,0,750,0.16962910001166165
24,5000,5000,750,0,0,3921,1079,0,0,750,0.17263879999518394
25,5000,5000,750,0,0,3921,1079,0,0,750,0.16924209997523576
26,5000,5000,750,0,0,3921,1079,0,0,750,0.171615400002338
27,5000,5000,750,0,0,3921,1079,0,0,750,0.16995850001694635
28,5000,5000,750,0,0,3921,1079,0,0,750,0.16912060003960505
29,5000,5000,750,0,0,3921,1079,0,0,750,0.17012700001941994
0,5000,5000,1000,0,0,4280,720,0,0,1000,0.240382399992086
1,5000,5000,1000,0,0,4280,720,0,0,1000,0.292985400010366
2,5000,5000,1000,0,0,4280,720,0,0,1000,0.23830520000774413
3,5000,5000,1000,0,0,4280,720,0,0,1000,0.24939630000153556
4,5000,5000,1000,0,0,4280,720,0,0,1000,0.23956020001787692
5,5000,5000,1000,0,0,4280,720,0,0,1000,0.23246139998082072
6,5000,5000,1000,0,0,4280,720,0,0,1000,0.24312719999579713
7,5000,5000,1000,0,0,4280,720,0,0,1000,0.25480190000962466
8,5000,5000,1000,0,0,4280,720,0,0,1000,0.24184909998439252
9,5000,5000,1000,0,0,4280,720,0,0,1000,0.26365149999037385
10,5000,5000,1000,0,0,4280,720,0,0,1000,0.24498550000134856
11,5000,5000,1000,0,0,4280,720,0,0,1000,0.2529301000176929
12,5000,5000,1000,0,0,4280,720,0,0,1000,0.2531105999951251
13,5000,5000,1000,0,0,4280,720,0,0,1000,0.2610592999844812
14,5000,5000,1000,0,0,4280,720,0,0,1000,0.24528649996500462
15,5000,5000,1000,0,0,4280,720,0,0,1000,0.24477889999980107
16,5000,5000,1000,0,0,4280,720,0,0,1000,0.23558269999921322
17,5000,5000,1000,0,0,4280,720,0,0,1000,0.24026069999672472
18,5000,5000,1000,0,0,4280,720,0,0,1000,0.2421741000143811
19,5000,5000,1000,0,0,4280,720,0,0,1000,0.238879700016696
20,5000,5000,1000,0,0,4280,720,0,0,1000,0.2446957000065595
21,5000,5000,1000,0,0,4280,720,0,0,1000,0.25980559998424724
22,5000,5000,1000,0,0,4280,720,0,0,1000,0.2357392000267282
23,5000,5000,1000,0,0,4280,720,0,0,1000,0.2528345999890007
24,5000,5000,1000,0,0,4280,720,0,0,1000,0.24551450001308694
25,5000,5000,1000,0,0,4280,720,0,0,1000,0.27717429999029264
26,5000,5000,1000,0,0,4280,720,0,0,1000,0.23763639997923747
27,5000,5000,1000,0,0,4280,720,0,0,1000,0.23984559997916222
28,5000,5000,1000,0,0,4280,720,0,0,1000,0.2896121999947354
29,5000,5000,1000,0,0,4280,720,0,0,1000,0.26462210004683584
